Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
8,Tatiana Perebiynis [UKR],3,5,37.5%,3,2,1,66.7%,2002,2008,0,,,,,,,,,,
7,Maria Elena Camerin [ITA],3,4,42.9%,2,1,1,50.0%,2008,2011,1,0.63,0.0%,1.8%,63.2%,36.1%,47.6%,40.4%,37.5%,45.5%,100.0%
7,Selima Sfar [TUN],5,2,71.4%,1,1,0,100.0%,2000,2010,1,1.21,5.9%,2.0%,70.6%,47.2%,60.0%,51.0%,59.1%,33.3%,53.8%
6,Pauline Parmentier [FRA],1,5,16.7%,1,1,0,100.0%,2004,2015,1,0.83,1.2%,7.4%,53.1%,55.8%,39.5%,48.1%,42.9%,36.4%,50.0%
6,Claire Feuerstein [FRA],3,3,50.0%,1,1,0,100.0%,2007,2015,0,,,,,,,,,,
6,Lucie Hradecka [CZE],2,4,33.3%,5,2,3,40.0%,2008,2013,1,0.60,2.8%,4.2%,50.0%,52.8%,52.8%,52.8%,28.3%,63.6%,100.0%
6,Nathalie Dechy [FRA],3,3,50.0%,2,1,1,50.0%,1999,2009,2,1.01,3.8%,6.5%,54.9%,56.4%,48.2%,52.7%,47.8%,52.0%,47.8%
5,Romina Oprandi [SUI],1,4,20.0%,0,0,0,-,2006,2015,0,,,,,,,,,,
5,Su Wei Hsieh [TPE],1,4,20.0%,0,0,0,-,2001,2015,1,0.68,1.8%,5.3%,52.6%,46.7%,29.6%,38.6%,41.9%,62.5%,60.0%
5,Julie Coin [FRA],2,3,40.0%,4,0,4,0.0%,2008,2015,0,,,,,,,,,,
5,Sofia Arvidsson [SWE],3,2,60.0%,1,1,0,100.0%,2006,2014,1,0.85,1.3%,12.0%,57.3%,58.1%,37.5%,49.3%,43.1%,45.5%,80.0%
5,Evgeniya Rodina [RUS],3,2,60.0%,0,0,0,-,2007,2012,1,1.45,1.6%,9.4%,53.1%,76.5%,50.0%,64.1%,52.1%,60.0%,62.5%
5,Alexandra Stevenson [USA],2,3,40.0%,3,1,2,33.3%,2002,2011,1,1.96,2.2%,4.4%,64.4%,79.3%,62.5%,73.3%,52.4%,100.0%,66.7%
5,Vanessa Henke [GER],3,2,60.0%,1,0,1,0.0%,2000,2010,0,,,,,,,,,,
5,Camille Pin [FRA],4,1,80.0%,1,0,1,0.0%,1997,2009,0,,,,,,,,,,
