Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,453,261,192,57.6%,595-448,57.0%,5142-4635,52.6%,65-45,59.1%,396,64.8%,40.8%,1.2%,5.4%,63.2%,61.4%,46.7%,56.0%,46.2%,51.1%,1.05
Clay,139,83,56,59.7%,185-135,57.8%,1587-1336,54.3%,14-16,46.7%,116,68.8%,36.2%,1.3%,4.5%,65.4%,60.9%,47.2%,56.2%,46.2%,51.3%,1.06
Grass,63,39,24,61.9%,85-61,58.2%,739-672,52.4%,10-6,62.5%,58,72.9%,36.2%,2.1%,4.8%,66.2%,64.3%,46.3%,58.2%,43.0%,50.7%,1.03
Carpet,8,4,4,50.0%,10-8,55.6%,86-83,50.9%,1-0,100.0%,6,-,-,2.2%,3.8%,55.1%,64.1%,48.0%,56.9%,43.2%,50.4%,1.00
Grand Slams,126,80,46,63.5%,176-120,59.5%,1483-1256,54.1%,15-9,62.5%,114,66.0%,39.6%,1.4%,4.9%,64.5%,62.7%,47.1%,57.2%,45.9%,51.6%,1.07
Premiers,287,154,133,53.7%,358-300,54.4%,3171-3025,51.2%,44-29,60.3%,268,65.6%,37.6%,1.3%,5.2%,63.8%,61.0%,46.4%,55.7%,45.1%,50.5%,1.02
Internationals,139,90,49,64.7%,197-126,61.0%,1633-1342,54.9%,16-16,50.0%,120,68.0%,45.1%,1.3%,5.0%,64.0%,61.6%,47.6%,56.6%,47.2%,51.9%,1.09
Finals,21,8,13,38.1%,21-29,42.0%,227-266,46.0%,3-6,33.3%,21,71.7%,28.4%,1.5%,4.7%,65.0%,60.7%,45.2%,55.2%,41.6%,48.6%,0.93
Semi-finals,33,21,12,63.6%,46-29,61.3%,367-301,54.9%,3-1,75.0%,30,68.6%,43.7%,1.1%,4.4%,66.0%,62.6%,48.5%,57.8%,47.8%,52.7%,1.13
Quarter-finals,77,32,45,41.6%,81-99,45.0%,815-887,47.9%,13-9,59.1%,72,62.5%,38.5%,1.2%,4.8%,62.8%,58.9%,45.0%,53.7%,44.0%,49.1%,0.95
vs Righties,597,350,247,58.6%,793-585,57.5%,6839-6061,53.0%,80-60,57.1%,521,66.6%,40.1%,1.3%,5.1%,63.7%,61.5%,46.9%,56.2%,46.0%,51.1%,1.05
vs Lefties,62,33,29,53.2%,74-67,52.5%,667-653,50.5%,10-7,58.8%,53,64.2%,33.6%,1.6%,5.4%,64.7%,62.9%,45.1%,56.6%,44.4%,50.7%,1.02
vs Top 10,104,37,67,35.6%,94-148,38.8%,1054-1235,46.0%,12-13,48.0%,96,64.0%,30.1%,1.3%,5.6%,62.3%,60.7%,43.6%,54.3%,42.5%,48.4%,0.93
