Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 Roland Garros R128,L vs Sabalenka,50% (5/10),7% (1/14),0/0,0/0,50% (4/8),2/4,2/3,- (0/0),- (0/0)
2019 Roland Garros R128,L vs Sabalenka,50% (5/10),7% (1/14),0/0,0/0,50% (4/8),2/4,2/3,- (0/0),- (0/0)
2019 Rome R64,W vs Sasnovich,47% (7/15),71% (5/7),2/2,1/1,75% (3/4),0/0,0/0,- (0/0),- (0/0)
2019 Madrid R64,L vs Osaka,35% (6/17),40% (2/5),0/0,0/0,33% (2/6),2/4,1/2,14% (1/7),71% (5/7)
2019 Stuttgart R32,L vs Minnen,55% (6/11),50% (2/4),0/0,0/0,50% (5/10),1/3,1/2,- (0/0),- (0/0)
2019 Fed Cup RR,W vs Haddad Maia,50% (7/14),45% (5/11),2/3,1/1,33% (1/3),0/0,0/0,80% (4/5),60% (3/5)
2019 Fed Cup RR,W vs Alves,78% (7/9),83% (5/6),2/3,1/1,- (0/0),0/0,0/0,- (0/0),- (0/0)
2019 Miami R128,L vs Azarenka,33% (8/24),33% (4/12),1/3,0/0,40% (4/10),0/2,0/1,- (0/0),- (0/0)
2019 Indian Wells R64,L vs Andreescu,50% (4/8),0% (0/1),0/0,0/0,50% (4/8),3/5,3/4,- (0/0),- (0/0)
2019 Dubai R32,L vs Pliskova,63% (10/16),100% (1/1),1/1,0/0,63% (5/8),0/2,0/1,- (0/0),- (0/0)
2019 Dubai R64,W vs Arruabarrena,63% (10/16),50% (7/14),2/8,1/2,71% (10/14),0/1,0/0,- (0/0),- (0/0)
2019 Australian Open R128,L vs Zhang,57% (8/14),40% (2/5),1/2,0/0,38% (3/8),1/3,0/1,- (0/0),- (0/0)
2019 Sydney R32,L vs Stosur,55% (12/22),14% (1/7),1/2,0/0,67% (4/6),1/3,1/2,- (0/0),- (0/0)
2018 Beijing QF,L vs Sevastova,50% (6/12),50% (3/6),0/0,0/0,38% (3/8),0/2,0/1,50% (3/6),33% (2/6)
2018 Beijing R16,W vs Stephens,91% (10/11),60% (6/10),2/3,1/1,60% (6/10),0/1,0/0,- (0/0),- (0/0)
2018 Beijing R32,W vs Saville,62% (8/13),44% (4/9),2/2,1/1,67% (2/3),0/0,0/0,- (0/0),- (0/0)
2018 Beijing R64,W vs Duan,53% (8/15),27% (4/15),2/6,1/3,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2018 Wuhan QF,L vs Sabalenka,63% (5/8),75% (3/4),0/0,0/0,50% (5/10),0/2,0/1,- (0/0),- (0/0)
2018 Wuhan R16,W vs Kasatkina,71% (5/7),37% (7/19),2/6,1/5,45% (5/11),0/0,0/0,80% (4/5),60% (3/5)
2018 Wuhan R32,W vs Halep,67% (6/9),88% (7/8),2/2,1/1,50% (3/6),0/0,0/0,- (0/0),- (0/0)
2019 (13 matches),,51.1%,35.6%,50.0%,80.0%,52.7%,38.7%,52.6%,41.7%,66.7%
2018 (45 matches),,61.3%,43.7%,49.6%,51.9%,57.5%,37.7%,35.7%,56.9%,50.0%
2017 (47 matches),,54.3%,47.2%,47.4%,45.6%,57.0%,38.6%,40.0%,57.4%,44.3%
2016 (71 matches),,60.1%,50.3%,58.4%,56.7%,55.0%,45.9%,37.5%,62.7%,49.4%
2015 (32 matches),,57.8%,42.2%,53.7%,64.0%,55.9%,54.9%,36.0%,57.4%,47.6%
Career (382 matches),,57.5%,46.7%,53.1%,52.3%,55.1%,45.6%,42.9%,59.7%,45.5%
