Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,13,Hard,32,19,13,59.4%,6,3,3,50.0%,2007,2019,F,30,1.12,1.0%,5.2%,65.2%,61.8%,47.6%,56.9%,48.1%,55.9%,47.2%
Roland Garros,12,Clay,36,24,12,66.7%,2,2,0,100.0%,2007,2019,SF,31,1.10,1.5%,5.0%,61.7%,64.2%,47.5%,57.8%,46.5%,60.8%,46.3%
Wimbledon,12,Grass,34,22,12,64.7%,7,4,3,57.1%,2007,2018,QF,29,1.03,1.9%,5.0%,67.0%,63.8%,45.1%,57.6%,43.6%,59.0%,43.6%
US Open,11,Hard,29,18,11,62.1%,10,6,4,60.0%,2007,2018,QF,24,1.04,1.2%,4.4%,63.9%,60.9%,48.1%,56.3%,45.3%,58.4%,46.0%
Olympics,2,,4,2,2,50.0%,1,0,1,0.0%,2008,2012,R16,1,0.73,2.7%,4.1%,54.8%,62.5%,45.5%,54.8%,32.8%,55.6%,40.0%
Fed Cup,12,,33,22,11,66.7%,6,4,2,66.7%,2005,2019,,6,1.76,3.6%,2.9%,70.9%,73.1%,57.8%,68.6%,55.2%,57.1%,54.4%
Miami,11,Hard,27,16,11,59.3%,7,4,3,57.1%,2007,2019,SF,27,1.11,1.0%,5.4%,65.3%,59.8%,46.2%,55.1%,49.9%,52.8%,47.1%
Sydney,11,Hard,27,16,11,59.3%,5,3,2,60.0%,2008,2019,F,24,1.06,1.6%,6.3%,60.9%,63.3%,46.7%,56.8%,45.6%,59.3%,50.0%
Indian Wells,11,Hard,22,11,11,50.0%,6,5,1,83.3%,2008,2019,QF,21,1.00,0.7%,5.7%,60.6%,61.3%,43.3%,54.2%,45.9%,56.3%,45.5%
Tokyo,10,Hard,25,15,10,60.0%,5,4,1,80.0%,2008,2018,SF,20,1.05,1.4%,5.3%,61.9%,63.0%,48.4%,57.4%,44.7%,52.1%,47.8%
Beijing,10,Hard,20,10,10,50.0%,5,1,4,20.0%,2007,2018,QF,17,1.06,1.3%,6.3%,60.5%,60.6%,48.7%,55.9%,46.8%,52.2%,50.7%
New Haven,9,Hard,23,12,11,52.2%,8,4,4,50.0%,2007,2018,F,19,1.00,1.2%,5.0%,64.9%,58.6%,48.0%,54.9%,44.9%,57.1%,45.2%
