Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2019 Roland Garros R128,L vs Sabalenka,11,16,0.7,8.3%,12.0%,11,16,0.7,9.6%,14.0%,,,1.5,19.5%,12.8%
2019 Rome R64,W vs Sasnovich,17,14,1.2,14.7%,12.1%,17,13,1.3,15.6%,11.9%,11.0%,4.6%,0.9,24.1%,26.7%
2019 Madrid R64,L vs Osaka,22,18,1.2,14.1%,11.5%,21,14,1.5,15.1%,10.1%,7.2%,7.9%,1.3,26.9%,20.5%
2019 Miami R128,L vs Azarenka,33,39,0.8,17.0%,20.1%,33,32,1.0,19.1%,18.5%,11.0%,8.1%,1.1,18.6%,17.5%
2019 Indian Wells R64,L vs Andreescu,6,33,0.2,5.5%,30.3%,6,28,0.2,6.2%,28.9%,4.1%,2.1%,0.5,13.8%,27.5%
2018 Wuhan QF,L vs Sabalenka,10,21,0.5,8.4%,17.6%,9,19,0.5,8.2%,17.3%,7.3%,0.9%,1.1,17.6%,16.8%
2018 Wuhan R32,W vs Halep,20,25,0.8,18.5%,23.1%,20,20,1.0,20.6%,20.6%,10.3%,10.3%,0.4,11.1%,25.0%
2018 Tokyo R16,L vs Osaka,12,24,0.5,14.3%,28.6%,12,19,0.6,17.4%,27.5%,10.1%,7.2%,3.6,29.8%,8.3%
2018 US Open R16,L vs Keys,7,20,0.4,6.5%,18.5%,7,19,0.4,6.9%,18.8%,5.0%,2.0%,1.7,23.1%,13.9%
2018 US Open R32,W vs Kerber,40,39,1.0,23.5%,22.9%,40,38,1.1,24.5%,23.3%,17.8%,6.7%,0.9,13.5%,14.7%
2018 Wimbledon QF,L vs Ostapenko,6,13,0.5,4.8%,10.3%,5,8,0.6,4.5%,7.2%,2.7%,1.8%,1.2,26.2%,22.2%
2018 Wimbledon R16,W vs Hsieh,27,16,1.7,24.8%,14.7%,26,12,2.2,25.2%,11.7%,16.5%,8.7%,0.8,11.9%,14.7%
2018 Wimbledon R32,W vs Mertens,20,14,1.4,17.2%,12.1%,19,8,2.4,18.3%,7.7%,12.5%,5.8%,0.7,14.7%,20.7%
2018 Wimbledon R64,W vs Konta,19,9,2.1,16.7%,7.9%,17,6,2.8,17.7%,6.3%,12.5%,5.2%,1.3,19.3%,14.9%
2018 Wimbledon R128,W vs Cornet,15,27,0.6,10.9%,19.6%,15,23,0.7,11.8%,18.1%,9.4%,2.4%,0.5,13.0%,28.3%
2018 Strasbourg F,L vs Pavlyuchenkova,33,25,1.3,11.9%,9.0%,28,20,1.4,11.2%,8.0%,8.0%,2.8%,1.4,27.0%,19.1%
2018 Budapest F,L vs Van Uytvanck,23,31,0.7,12.6%,16.9%,21,29,0.7,12.4%,17.1%,8.2%,4.1%,0.8,18.0%,21.9%
2017 Wuhan R16,L vs Garcia,15,30,0.5,10.0%,20.0%,13,25,0.5,10.2%,19.5%,7.8%,2.3%,1.4,24.7%,18.0%
2017 US Open R64,L vs Stephens,22,39,0.6,9.9%,17.5%,22,33,0.7,10.4%,15.6%,9.9%,0.5%,1.1,19.3%,17.5%
2017 US Open R128,W vs Cepelova,40,31,1.3,18.8%,14.6%,40,28,1.4,19.3%,13.5%,13.0%,5.8%,1.3,16.9%,13.1%
Career (110 matches),,2379,3030,0.8,14.8%,18.8%,2284,2621,0.9,15.5%,17.8%,8.7%,3.9%,0.9,16.9%,18.9%
