Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2019,13,4,9,30.8%,12-19,38.7%,132-147,47.3%,1-1,50.0%,13,68.3%,26.1%,1.5%,5.7%,67.2%,61.4%,47.3%,56.8%,40.4%,48.8%,0.94,
2018,47,28,19,59.6%,63-45,58.3%,541-484,52.8%,7-5,58.3%,47,68.9%,36.2%,1.5%,5.3%,65.9%,62.9%,48.1%,57.9%,43.9%,51.0%,1.04,F (2x)
2017,48,26,22,54.2%,64-52,55.2%,584-540,52.0%,5-6,45.5%,48,64.6%,38.6%,0.9%,3.8%,66.3%,61.2%,47.4%,56.5%,44.8%,50.7%,1.03,F (New Haven)
2016,76,55,21,72.4%,120-62,65.9%,934-751,55.4%,9-6,60.0%,76,66.9%,43.7%,1.4%,4.3%,66.5%,62.5%,47.6%,57.5%,47.1%,52.3%,1.11,W (4x)
2015,35,19,16,54.3%,42-40,51.2%,398-390,50.5%,6-4,60.0%,24,61.8%,41.2%,1.3%,5.5%,68.2%,60.3%,47.9%,56.3%,42.8%,49.6%,0.98,SF (Tokyo)
2014,57,33,24,57.9%,75-54,58.1%,652-566,53.5%,6-9,40.0%,51,-,-,1.1%,6.0%,66.4%,61.6%,44.8%,55.9%,47.3%,51.7%,1.07,W (Acapulco)
2013,53,28,25,52.8%,64-60,51.6%,600-564,51.5%,6-7,46.2%,45,-,-,1.3%,6.4%,60.5%,62.2%,44.7%,55.3%,45.3%,50.4%,1.01,W (Stanford)
2012,63,36,27,57.1%,81-56,59.1%,684-574,54.4%,10-5,66.7%,53,-,-,2.1%,6.0%,54.5%,64.5%,45.6%,55.9%,47.4%,51.8%,1.08,W (San Diego)
2011,64,42,22,65.6%,89-58,60.5%,740-635,53.8%,11-5,68.8%,53,-,-,1.6%,5.8%,56.0%,64.6%,46.6%,56.7%,47.2%,51.9%,1.09,W (Moscow)
2010,56,32,24,57.1%,72-57,55.8%,620-571,52.1%,8-2,80.0%,50,-,-,1.5%,5.2%,63.2%,60.6%,46.6%,55.4%,44.4%,50.0%,1.00,SF (2x)
2009,41,23,18,56.1%,55-38,59.1%,453-390,53.7%,5-5,50.0%,37,-,-,0.9%,4.7%,67.5%,59.7%,48.4%,56.0%,46.5%,51.2%,1.06,SF (Roland Garros)
2008,66,39,27,59.1%,88-59,59.9%,736-654,52.9%,11-5,68.8%,56,-,-,1.1%,3.8%,68.4%,59.6%,48.2%,56.0%,46.6%,51.3%,1.06,F (2x)
2007,37,18,19,48.6%,42-44,48.8%,399-390,50.6%,4-6,40.0%,23,-,-,0.5%,5.6%,63.4%,57.3%,45.4%,52.9%,46.4%,49.7%,0.99,SF (Guangzhou)
2006,6,4,2,66.7%,8-6,57.1%,73-58,55.7%,1-1,50.0%,0,,,,,,,,,,,,R16 (2x)
2005,1,0,1,0.0%,0-2,0.0%,8-12,40.0%,0-0,-,0,,,,,,,,,,,,
Career,663,387,276,58.4%,875-652,57.3%,7554-6726,52.9%,90-67,57.3%,576,66.4%,39.5%,1.3%,5.1%,63.9%,61.6%,46.7%,56.3%,45.9%,51.1%,1.05,
