Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 Roland Garros R128,L vs Sabalenka,50% (5/10),20% (1/5),1/3,56% (5/9),20% (1/5),1/1,0/0,1/2,0/0,0/0
2019 Roland Garros R128,L vs Sabalenka,50% (5/10),20% (1/5),1/3,56% (5/9),20% (1/5),1/1,0/0,1/2,0/0,0/0
2019 Rome R64,W vs Sasnovich,67% (6/9),83% (5/6),1/1,25% (2/8),50% (1/2),3/4,1/2,0/0,0/1,0/0
2019 Madrid R64,L vs Osaka,20% (2/10),100% (2/2),0/3,50% (5/10),20% (1/5),1/2,0/0,2/3,0/0,2/2
2019 Stuttgart R32,L vs Minnen,30% (3/10),67% (2/3),2/4,64% (7/11),29% (2/7),2/2,0/0,0/1,0/0,0/1
2019 Fed Cup RR,W vs Haddad Maia,89% (8/9),63% (5/8),0/2,33% (3/9),33% (1/3),4/5,1/1,1/1,1/1,0/0
2019 Fed Cup RR,W vs Alves,86% (6/7),83% (5/6),0/0,0% (0/7),- (0/0),4/4,1/1,0/0,0/0,0/0
2019 Miami R128,L vs Azarenka,38% (5/13),80% (4/5),1/5,50% (7/14),14% (1/7),1/4,1/1,0/1,0/0,0/1
2019 Indian Wells R64,L vs Andreescu,13% (1/8),0% (0/1),0/4,63% (5/8),20% (1/5),0/0,0/0,0/0,0/0,0/0
2019 Dubai R32,L vs Pliskova,8% (1/13),100% (1/1),0/3,46% (6/13),50% (3/6),1/1,1/1,1/1,0/0,1/1
2019 Dubai R64,W vs Arruabarrena,69% (9/13),78% (7/9),1/4,43% (6/14),33% (2/6),5/7,2/4,0/0,1/1,0/0
2019 Australian Open R128,L vs Zhang,23% (3/13),67% (2/3),1/3,54% (7/13),29% (2/7),1/2,1/1,0/2,0/0,0/1
2019 Sydney R32,L vs Stosur,21% (3/14),33% (1/3),0/2,21% (3/14),33% (1/3),1/1,1/1,2/2,0/0,1/1
2018 Beijing QF,L vs Sevastova,40% (4/10),75% (3/4),1/4,55% (6/11),17% (1/6),1/3,0/1,1/2,0/0,1/1
2018 Beijing R16,W vs Stephens,54% (7/13),86% (6/7),0/4,36% (5/14),20% (1/5),3/5,1/1,0/0,1/1,0/0
2018 Beijing R32,W vs Saville,56% (5/9),80% (4/5),0/1,22% (2/9),50% (1/2),3/3,1/1,0/0,0/0,0/0
2018 Beijing R64,W vs Duan,75% (6/8),67% (4/6),0/1,11% (1/9),0% (0/1),3/4,2/2,0/0,1/1,0/0
2018 Wuhan QF,L vs Sabalenka,27% (3/11),100% (3/3),1/4,60% (6/10),17% (1/6),2/3,0/0,2/3,0/0,1/1
2018 Wuhan R16,W vs Kasatkina,90% (9/10),78% (7/9),4/5,64% (7/11),14% (1/7),3/7,1/3,0/0,0/2,0/0
2018 Wuhan R32,W vs Halep,78% (7/9),100% (7/7),1/3,44% (4/9),25% (1/4),3/5,0/0,0/0,0/0,0/0
2019 (13 matches),,41.0%,63.2%,21.6%,43.9%,27.9%,73.5%,75.0%,53.3%,66.7%,57.1%
2018 (45 matches),,48.7%,75.0%,35.8%,43.9%,28.2%,67.8%,77.8%,55.9%,77.8%,71.4%
2017 (47 matches),,48.6%,78.9%,40.2%,48.4%,28.8%,67.6%,54.5%,52.6%,52.6%,60.0%
2016 (71 matches),,52.7%,82.3%,42.1%,45.5%,26.5%,67.9%,65.5%,73.1%,73.7%,82.4%
2015 (32 matches),,48.1%,77.0%,36.6%,57.4%,29.9%,62.3%,82.6%,57.9%,90.9%,46.2%
Career (382 matches),,51.4%,79.1%,40.8%,46.8%,25.5%,66.5%,68.4%,57.7%,70.3%,61.3%
