Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2009,2,1,1,50.0%,2-2,50.0%,14-16,46.7%,0-0,-,0,,,,,,,,,,,,R16 (Poitiers 100K)
2007,6,4,2,66.7%,9-4,69.2%,70-51,57.9%,0-0,-,0,,,,,,,,,,,,SF (Cuneo 50K)
2006,25,18,7,72.0%,37-18,67.3%,290-219,57.0%,2-3,40.0%,0,,,,,,,,,,,,W (Bratislava 75K)
2005,14,10,4,71.4%,23-9,71.9%,170-103,62.3%,0-2,0.0%,0,,,,,,,,,,,,W (Amarante 10K)
Career,47,33,14,70.2%,71-33,68.3%,544-389,58.3%,2-5,28.6%,0,,,,,,,,,,,,
