Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 Roland Garros R128,L vs Sabalenka,0.98,0.74,54.0,2.5,0.0%,35.7%,7.4%,63.0%,40.0%,36.8%
2019 Roland Garros R128,L vs Sabalenka,0.98,0.74,54.0,2.5,0.0%,35.7%,7.4%,63.0%,40.0%,36.8%
2019 Rome R64,W vs Sasnovich,1.24,1.60,40.9,2.1,-,60.7%,-,64.3%,50.0%,46.7%
2019 Madrid R64,L vs Osaka,0.96,0.81,62.2,2.6,2.3%,55.8%,0.0%,41.5%,50.0%,35.3%
2019 Stuttgart R32,L vs Minnen,0.95,0.74,59.3,2.4,2.7%,54.1%,0.0%,48.6%,42.4%,33.3%
2019 Fed Cup RR,W vs Haddad Maia,0.96,1.38,56.2,3.5,8.8%,70.6%,0.0%,50.0%,48.5%,64.5%
2019 Fed Cup RR,W vs Alves,1.25,3.73,25.5,2.0,0.0%,73.7%,0.0%,87.5%,58.3%,60.9%
2019 Miami R128,L vs Azarenka,0.98,0.87,76.7,4.0,0.0%,61.8%,0.0%,43.4%,51.1%,31.7%
2019 Indian Wells R64,L vs Andreescu,0.82,0.58,41.4,2.2,0.0%,57.1%,0.0%,48.1%,28.6%,38.5%
2019 Dubai R32,L vs Pliskova,0.94,0.56,53.6,2.4,0.0%,68.2%,2.4%,47.6%,18.4%,33.3%
2019 Dubai R64,W vs Arruabarrena,1.04,1.34,49.7,4.4,2.1%,66.0%,2.3%,58.1%,52.5%,44.4%
2019 Australian Open R128,L vs Zhang,1.18,0.74,57.4,2.4,0.0%,54.8%,0.0%,50.0%,34.2%,25.0%
2019 Sydney R32,L vs Stosur,0.83,0.85,56.7,5.5,2.3%,68.2%,2.5%,65.0%,34.0%,34.1%
2018 Beijing QF,L vs Sevastova,0.90,0.80,61.2,2.4,2.3%,58.1%,0.0%,43.2%,35.1%,51.4%
2018 Beijing R16,W vs Stephens,1.15,1.24,57.4,4.5,0.0%,53.3%,4.8%,64.3%,45.5%,43.9%
2018 Beijing R32,W vs Saville,1.13,1.74,41.5,2.1,0.0%,69.0%,4.3%,69.6%,33.3%,62.1%
2018 Beijing R64,W vs Duan,1.03,1.75,44.4,2.0,0.0%,73.1%,0.0%,66.7%,60.6%,40.0%
2018 Wuhan QF,L vs Sabalenka,0.95,0.68,48.6,2.7,0.0%,51.6%,3.6%,46.4%,33.3%,40.7%
2018 Wuhan R16,W vs Kasatkina,1.07,1.22,61.1,2.1,0.0%,48.6%,0.0%,50.0%,69.2%,44.1%
2018 Wuhan R32,W vs Halep,0.99,1.48,56.4,2.0,0.0%,70.0%,0.0%,43.3%,61.5%,68.2%
2019 (13 matches),,0.99,0.93,54.9,2.7,1.5%,59.3%,1.6%,53.9%,41.7%,39.1%
2018 (45 matches),,1.03,1.07,57.3,2.7,1.4%,59.1%,1.4%,56.2%,44.1%,43.9%
2017 (47 matches),,1.03,1.07,62.0,3.0,0.8%,57.9%,1.1%,55.1%,43.8%,46.1%
2016 (71 matches),,1.04,1.15,59.3,2.9,1.2%,57.8%,1.0%,56.8%,47.3%,46.6%
2015 (32 matches),,1.05,0.99,64.1,3.2,1.1%,53.3%,0.9%,53.1%,46.0%,42.5%
Career (382 matches),,1.03,1.08,59.5,2.8,1.0%,56.7%,0.9%,56.0%,45.9%,46.0%
