Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 Meerbusch CH R32,L vs Choinski,0.91,0.66,47.3,2.2,-,51.4%,-,53.1%,33.3%,35.7%
2019 Bordeaux CH R64,L vs Nys,0.81,0.74,51.9,2.3,4.8%,54.8%,0.0%,56.8%,41.3%,39.5%
2018 Liberec CH R16,L vs Martin,0.60,0.31,26.6,2.1,0.0%,54.2%,4.8%,47.6%,25.0%,25.0%
2018 Almaty CH R16,L vs Hanfmann,0.89,0.53,34.1,2.3,3.4%,41.4%,4.0%,44.0%,37.5%,30.0%
2018 Braga CH R16,L vs Sousa,0.92,0.74,58.4,3.3,0.0%,55.6%,5.9%,50.0%,40.0%,35.3%
2018 Panama City CH R32,L vs Olivo,0.82,0.71,58.7,3.3,3.3%,53.3%,4.0%,48.0%,43.8%,41.4%
2017 Lima CH R16,L vs Martin,0.86,0.66,49.3,2.2,0.0%,46.4%,3.8%,50.0%,45.2%,34.5%
2017 Lima CH R32,W vs Gonzalez,0.92,1.31,54.0,3.3,12.9%,51.6%,11.1%,77.8%,44.1%,59.4%
2017 Cali CH R32,L vs Rola,0.88,0.77,59.8,3.0,6.8%,47.7%,10.8%,59.5%,39.5%,42.1%
2017 Campinas CH R16,W vs Souza,1.00,1.14,72.3,3.6,0.0%,60.7%,8.0%,60.0%,45.5%,44.4%
2017 Perugia CH F,L vs Djere,0.90,0.70,47.2,3.2,3.0%,60.6%,6.9%,65.5%,31.3%,25.9%
2017 Perugia CH SF,W vs Melzer,0.90,1.09,66.2,2.1,4.2%,64.6%,0.0%,58.5%,46.8%,45.8%
2017 Milan CH R32,L vs Robredo,1.33,0.55,48.7,2.2,0.0%,37.5%,0.0%,64.5%,21.7%,19.0%
2017 Lisbon CH R32,W vs Dzumhur,1.10,1.18,80.8,4.7,3.3%,49.2%,0.0%,63.8%,46.9%,46.8%
2017 Qingdao CH R32,L vs Tipsarevic,0.98,0.73,56.5,2.8,0.0%,48.4%,6.9%,58.6%,38.9%,30.3%
2016 Kitzbuhel R32,W vs Berrer,1.39,1.92,34.9,2.1,10.3%,72.4%,8.0%,68.0%,40.0%,42.3%
2016 Bastad R32,L vs Brown,1.00,0.76,65.6,2.1,0.0%,55.3%,0.0%,58.8%,31.6%,34.2%
2016 Roland Garros R128,L vs Martin,0.96,0.62,29.4,2.1,0.0%,53.0%,1.6%,63.9%,26.8%,27.1%
2016 Heilbronn CH R32,L vs Basilashvili,0.96,0.68,47.6,2.0,0.0%,52.0%,8.3%,45.8%,22.2%,52.2%
2016 Barcelona R64,L vs Granollers,0.67,0.61,43.5,2.2,0.0%,61.5%,0.0%,59.1%,30.3%,41.9%
2019 (2 matches),,0.86,0.72,49.9,2.3,4.8%,53.2%,0.0%,55.1%,38.0%,38.0%
2018 (4 matches),,0.83,0.59,46.8,2.6,1.7%,51.3%,4.8%,47.6%,37.5%,34.0%
2017 (9 matches),,0.98,0.95,62.4,2.8,3.3%,52.7%,4.9%,61.9%,41.8%,41.0%
2016 (14 matches),,0.96,0.83,54.1,2.7,2.7%,57.9%,5.5%,61.7%,33.5%,35.9%
2015 (18 matches),,1.03,1.18,57.7,2.9,4.6%,64.8%,6.3%,64.6%,41.9%,38.9%
Career (83 matches),,0.98,0.92,55.3,2.8,3.4%,59.3%,5.0%,59.7%,37.7%,38.3%
