Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 Meerbusch CH R32,L vs Choinski,56% (5/9),50% (1/2),0/0,0/0,64% (7/11),4/6,2/3,- (0/0),- (0/0)
2019 Bordeaux CH R64,L vs Nys,73% (8/11),30% (3/10),0/0,0/0,50% (4/8),3/5,1/2,33% (2/6),40% (2/5)
2018 Liberec CH R16,L vs Martin,57% (4/7),- (0/0),0/0,0/0,20% (1/5),1/3,0/1,- (0/0),- (0/0)
2018 Almaty CH R16,L vs Hanfmann,38% (3/8),100% (1/1),0/0,0/0,29% (2/7),0/2,0/1,- (0/0),- (0/0)
2018 Braga CH R16,L vs Sousa,78% (7/9),43% (3/7),0/0,0/0,33% (2/6),3/5,0/1,50% (3/6),20% (1/5)
2018 Panama City CH R32,L vs Olivo,83% (5/6),38% (3/8),0/0,0/0,38% (3/8),1/3,0/1,- (0/0),- (0/0)
2017 Lima CH R16,L vs Martin,80% (4/5),67% (2/3),0/0,0/0,50% (5/10),2/4,1/2,- (0/0),- (0/0)
2017 Lima CH R32,W vs Gonzalez,88% (7/8),55% (6/11),2/2,1/1,57% (4/7),0/0,0/0,- (0/0),- (0/0)
2017 Cali CH R32,L vs Rola,67% (8/12),57% (4/7),1/1,0/0,40% (4/10),2/4,2/3,- (0/0),- (0/0)
2017 Campinas CH R16,W vs Souza,55% (12/22),25% (4/16),2/7,1/1,56% (5/9),0/1,0/0,100% (3/3),100% (4/4)
2017 Perugia CH F,L vs Djere,80% (8/10),67% (2/3),0/0,0/0,25% (1/4),0/2,0/1,25% (1/4),20% (1/5)
2017 Perugia CH SF,W vs Melzer,61% (11/18),47% (7/15),2/4,1/1,33% (2/6),1/2,0/0,40% (2/5),20% (1/5)
2017 Milan CH R32,L vs Robredo,63% (5/8),33% (1/3),0/0,0/0,60% (6/10),0/2,0/1,- (0/0),- (0/0)
2017 Lisbon CH R32,W vs Dzumhur,59% (10/17),33% (5/15),2/2,1/1,83% (19/23),1/2,0/0,- (0/0),- (0/0)
2017 Qingdao CH R32,L vs Tipsarevic,75% (6/8),38% (3/8),0/0,0/0,50% (4/8),1/3,0/1,0% (0/4),25% (1/4)
2016 Kitzbuhel R32,W vs Berrer,60% (9/15),50% (3/6),2/3,1/2,100% (1/1),0/0,0/0,- (0/0),- (0/0)
2016 Bastad R32,L vs Brown,88% (7/8),20% (1/5),0/0,0/0,57% (4/7),1/3,1/2,57% (4/7),29% (2/7)
2016 Roland Garros R128,L vs Martin,58% (14/24),14% (1/7),1/5,0/0,74% (14/19),1/4,0/1,- (0/0),- (0/0)
2016 Heilbronn CH R32,L vs Basilashvili,60% (3/5),67% (2/3),0/0,0/0,50% (5/10),2/4,0/1,- (0/0),- (0/0)
2016 Barcelona R64,L vs Granollers,75% (6/8),25% (1/4),0/0,0/0,40% (2/5),1/3,0/1,- (0/0),- (0/0)
2019 (2 matches),,65.0%,33.3%,-,-,57.9%,63.6%,60.0%,33.3%,40.0%
2018 (4 matches),,63.3%,43.8%,-,-,30.8%,38.5%,0.0%,50.0%,20.0%
2017 (9 matches),,65.7%,42.0%,56.3%,100.0%,57.5%,35.0%,37.5%,37.5%,38.9%
2016 (14 matches),,70.7%,25.2%,48.0%,50.0%,65.5%,43.5%,52.2%,46.2%,32.1%
2015 (18 matches),,62.8%,42.6%,50.9%,50.0%,57.3%,50.0%,0.0%,69.7%,38.2%
Career (83 matches),,62.4%,37.6%,52.9%,55.2%,56.9%,40.6%,39.3%,57.0%,39.5%
