Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2016,16,3,13,18.8%,14-29,32.6%,184-236,43.8%,2-4,33.3%,16,73.0%,15.7%,4.1%,5.1%,57.7%,67.3%,50.3%,60.1%,34.4%,47.1%,0.86,R16 (3x)
2014,1,0,1,0.0%,1-2,33.3%,10-15,40.0%,0-0,-,1,61.5%,16.7%,3.7%,6.5%,61.7%,59.1%,48.8%,55.1%,29.9%,45.4%,0.67,R128 (Indian Wells Masters)
2013,7,2,5,28.6%,6-14,30.0%,84-112,42.9%,3-0,100.0%,7,71.9%,12.4%,3.1%,4.4%,53.5%,69.7%,50.2%,60.6%,33.2%,47.2%,0.84,QF (Delray Beach)
2012,7,3,4,42.9%,7-10,41.2%,84-92,47.7%,0-3,0.0%,7,64.4%,32.6%,1.2%,3.7%,58.0%,63.6%,45.0%,55.8%,42.3%,49.1%,0.96,QF (Estoril)
2011,1,0,1,0.0%,1-2,33.3%,11-17,39.3%,0-0,-,1,50.0%,28.6%,5.6%,5.6%,52.8%,53.2%,47.6%,50.6%,41.8%,46.1%,0.84,R32 (Acapulco)
2010,2,1,1,50.0%,3-3,50.0%,28-31,47.5%,0-1,0.0%,2,78.6%,20.0%,4.2%,1.8%,54.8%,70.3%,54.7%,63.3%,32.4%,47.4%,0.88,R32 (Madrid Masters)
2009,2,0,2,0.0%,1-4,20.0%,22-27,44.9%,0-2,0.0%,2,66.7%,26.1%,6.4%,4.3%,59.3%,81.9%,35.1%,62.9%,36.1%,49.1%,0.97,R32 (2x)
2008,1,0,1,0.0%,0-2,0.0%,6-12,33.3%,0-0,-,1,33.3%,33.3%,0.0%,1.7%,55.9%,54.5%,30.8%,44.1%,41.1%,42.6%,0.73,R32 (Costa Do Sauipe)
Career,37,9,28,24.3%,33-66,33.3%,429-542,44.2%,5-10,33.3%,37,69.5%,19.5%,3.4%,4.5%,56.8%,66.9%,48.4%,58.9%,35.9%,47.5%,0.87,
