Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
2016 Doha R32,W vs Lopez,21.6%,34.3%,61.6%,31.6%,23.1%,41.5%,68.0%,38.8%,32.1%,64.9%,60.0%,23.3%,26.7%,47.8%,16
2015 Challenger Tour Finals F,L vs Cervantes Huegun,15.5%,27.8%,56.8%,21.3%,23.3%,38.3%,63.0%,32.8%,32.1%,59.4%,50.0%,2.8%,11.1%,48.6%,-88
2015 Challenger Tour Finals RR,W vs Lorenzi,17.9%,33.3%,63.1%,26.7%,24.4%,46.7%,64.7%,40.9%,10.0%,68.0%,33.3%,11.4%,20.0%,61.3%,-5
2015 Napoli CH SF,W vs Fabbiano,26.3%,40.4%,56.1%,35.8%,28.6%,45.7%,60.0%,44.0%,23.5%,55.6%,100.0%,23.8%,33.3%,50.0%,-10
Career (4 matches),,19.7%,33.2%,59.6%,28.1%,24.4%,42.4%,64.5%,38.4%,25.8%,62.5%,54.5%,13.9%,21.3%,52.4%,14
