Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
7,Martina Di Giuseppe [ITA],4,3,57.1%,1,1,0,100.0%,2009,2022,0,,,,,,,,,,
5,Anna Bondar [HUN],0,5,0.0%,2,0,2,0.0%,2020,2023,1,0.78,3.8%,5.0%,63.7%,60.8%,41.4%,53.8%,35.9%,37.5%,66.7%
5,Valentini Grammatikopoulou [GRE],2,3,40.0%,0,0,0,-,2016,2021,1,0.61,4.4%,6.7%,60.0%,48.1%,50.0%,48.9%,31.4%,33.3%,0
5,Ana Sofia Sanchez [MEX],3,2,60.0%,0,0,0,-,2015,2021,0,,,,,,,,,,
4,Mai Hontama [JPN],1,3,25.0%,2,1,1,50.0%,2021,2025,2,0.53,3.3%,6.6%,59.3%,37.0%,35.1%,36.3%,33.7%,31.3%,37.5%
4,Kateryna Baindl [UKR],0,4,0.0%,1,0,1,0.0%,2014,2024,2,0.84,6.1%,6.1%,62.6%,56.1%,36.7%,48.9%,42.9%,42.9%,63.6%
4,Estelle Cascino [FRA],4,0,100.0%,0,0,0,-,2015,2024,0,,,,,,,,,,
4,Tena Lukas [CRO],3,1,75.0%,1,1,0,100.0%,2016,2024,0,,,,,,,,,,
4,Laura Pigossi [BRA],3,1,75.0%,0,0,0,-,2016,2023,2,0.97,8.2%,3.4%,57.1%,63.1%,38.1%,52.4%,46.3%,43.8%,39.1%
4,Chloe Paquet [FRA],2,2,50.0%,1,1,0,100.0%,2014,2023,0,,,,,,,,,,
4,Diana Marcinkevica [LAT],1,3,25.0%,0,0,0,-,2013,2023,0,,,,,,,,,,
4,Harmony Tan [FRA],3,1,75.0%,0,0,0,-,2016,2020,1,0.90,5.8%,1.9%,59.6%,74.2%,38.1%,59.6%,36.2%,40.0%,20.0%
4,Quirine Lemoine [NED],0,4,0.0%,1,0,1,0.0%,2014,2018,0,,,,,,,,,,
4,Chanel Simmonds [RSA],1,3,25.0%,1,0,1,0.0%,2010,2017,0,,,,,,,,,,
4,Myrtille Georges [FRA],2,2,50.0%,0,0,0,-,2009,2016,0,,,,,,,,,,
