Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 Lausanne R32,L vs Vikhlyantseva,0.94,0.87,70.2,3.3,-,41.7%,-,58.2%,47.3%,46.0%
2019 W100 Ilkley R32,L vs Rybarikova,1.04,0.69,53.3,2.5,-,55.6%,-,48.6%,36.4%,26.7%
2019 W60 Rome QF,W vs Hibino,1.19,1.17,75.9,2.3,-,67.5%,-,51.3%,41.9%,37.5%
2019 W60 Rome R32,W vs Chirico,1.08,1.14,90.5,4.6,-,52.5%,-,65.8%,40.5%,47.2%
2019 W60 Brescia R32,L vs Grabher,0.81,0.66,44.2,2.5,-,63.9%,-,48.4%,40.6%,30.0%
2019 W80 Cagnes Sur Mer R16,W vs In Albon,1.30,2.65,27.5,2.1,0.0%,72.7%,0.0%,76.5%,52.9%,51.5%
2019 W80 Cagnes Sur Mer R32,W vs Glushko,1.15,1.45,49.8,2.2,5.9%,70.6%,3.0%,42.4%,59.3%,50.0%
2019 W25 Chiasso QF,L vs Gracheva,0.92,0.73,55.7,2.7,0.0%,45.5%,0.0%,33.3%,44.4%,51.4%
2019 W25 Chiasso R32,W vs Colmegna,0.98,1.22,53.6,3.0,0.0%,62.1%,0.0%,42.3%,60.0%,57.6%
2019 Bogota R32,L vs Osorio,0.97,0.80,62.2,2.9,0.0%,42.4%,0.0%,50.0%,47.1%,41.9%
2019 Charleston R64,L vs Sakkari,0.92,0.82,57.9,2.5,0.0%,40.0%,2.6%,56.4%,51.1%,41.9%
2019 Guadalajara R16,L vs Linette,0.89,0.85,61.1,2.4,2.1%,53.2%,4.8%,64.3%,36.4%,43.1%
2019 Guadalajara R32,W vs Lepchenko,1.16,1.82,40.4,2.1,7.1%,75.0%,7.7%,69.2%,44.0%,43.5%
2019 Acapulco R32,L vs Boulter,0.88,0.65,59.3,2.3,0.0%,54.3%,3.1%,71.9%,14.7%,41.9%
2019 Hua Hin R32,L vs Baindl,0.85,0.84,67.8,11.0,4.3%,54.3%,7.1%,50.0%,55.3%,39.1%
2019 W25 Singapore SF,L vs Raina,0.92,0.64,43.4,3.3,0.0%,46.2%,0.0%,31.8%,35.7%,48.1%
2019 W25 Singapore QF,W vs Nara,1.10,1.28,61.9,2.3,9.3%,69.8%,5.1%,48.7%,48.7%,44.7%
2019 W25 Singapore R32,W vs Zhang,1.14,1.45,48.4,2.3,3.0%,51.5%,6.3%,78.1%,55.6%,31.8%
2018 Gstaad R16,L vs Cornet,0.71,0.50,31.7,2.1,4.0%,60.0%,0.0%,47.6%,37.9%,25.9%
2018 Gstaad R32,W vs Zheng,1.07,1.13,82.6,8.8,1.8%,47.3%,1.9%,63.5%,55.6%,38.0%
2019 (18 matches),,1.00,0.99,59.0,2.7,1.8%,55.6%,2.3%,54.9%,45.0%,43.2%
2018 (3 matches),,0.95,0.87,72.6,3.8,3.1%,55.7%,2.5%,61.9%,43.9%,31.5%
2017 (43 matches),,1.02,1.10,58.4,2.8,2.4%,56.7%,1.3%,58.5%,44.3%,47.5%
2016 (31 matches),,0.99,1.00,61.7,2.9,4.3%,54.8%,2.0%,54.5%,46.5%,45.3%
2015 (18 matches),,1.01,1.02,58.8,2.9,4.4%,52.8%,2.5%,55.1%,45.5%,47.7%
Career (139 matches),,1.00,1.03,58.8,2.8,2.8%,55.0%,1.8%,56.3%,45.1%,45.7%
