Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,2,0,2,0.0%,0-4,0.0%,10-24,29.4%,0-0,-,1,25.0%,25.0%,5.7%,9.4%,62.3%,42.4%,30.0%,37.7%,31.6%,35.2%,0.51
Clay,6,2,4,33.3%,5-9,35.7%,55-71,43.7%,0-1,0.0%,1,50.0%,30.8%,1.1%,4.3%,57.4%,46.3%,50.0%,47.9%,44.2%,46.2%,0.85
vs Righties,6,0,6,0.0%,1-12,7.7%,38-78,32.8%,0-1,0.0%,2,40.9%,28.6%,2.7%,6.1%,59.2%,44.8%,43.3%,44.2%,40.0%,42.4%,0.72
