Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2019 Acapulco R32,L vs Boulter,0.0%,-,3.8%,40.0%,8.6%,19.2%,0.0%,7.7%,18.2%,0.0%,-,-126,-45
2016 ITF Zawada QF,L vs Von Deichmann,0.0%,-,11.9%,69.2%,6.1%,12.8%,5.6%,5.0%,9.1%,0.6%,50.0%,-82,-74
Career (2 matches),,0.0%,-,7.5%,61.1%,6.7%,15.1%,5.6%,5.8%,12.1%,0.4%,50.0%,-98,-63
