Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,2,Hard,2,0,2,0.0%,0,0,0,-,2022,2024,Q1,2,0.77,3.5%,8.7%,65.1%,63.4%,40.0%,55.2%,34.3%,56.5%,57.1%
Roland Garros,1,Clay,2,1,1,50.0%,1,0,1,0.0%,2022,2022,Q2,2,0.95,0.5%,7.0%,68.3%,51.2%,39.0%,47.3%,50.0%,46.2%,59.1%
US Open,3,Hard,4,1,3,25.0%,1,1,0,100.0%,2021,2023,Q2,4,0.87,4.5%,9.4%,60.1%,66.9%,38.6%,55.6%,38.7%,57.1%,45.5%
Warsaw,2,Hard,5,3,2,60.0%,0,0,0,-,2022,2023,R16,5,1.08,5.1%,6.7%,60.3%,65.5%,44.3%,57.1%,46.3%,54.3%,50.0%
Bad Homburg,2,Grass,2,0,2,0.0%,0,0,0,-,2021,2022,R32,2,0.77,4.9%,8.9%,65.0%,46.3%,37.2%,43.1%,44.0%,46.2%,45.0%
