Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2021 BJK Cup Finals RR: AUS vs BLR RR,L vs Hunter,0% (0/9),- (0/0),0/2,56% (5/9),40% (2/5),0/0,0/0,1/2,0/0,1/1
2019 W25 Porto R32,L vs Sanz Llaneza Fernandez,45% (5/11),80% (4/5),2/5,73% (8/11),13% (1/8),1/3,0/0,0/1,0/0,0/1
2019 W25 Kazan R32,W vs Ozgen,69% (11/16),82% (9/11),5/6,47% (7/15),14% (1/7),5/8,1/1,0/0,0/0,0/0
2017 Minsk $15K F,L vs Arcangioli,33% (5/15),80% (4/5),1/7,50% (7/14),0% (0/7),2/4,0/1,1/1,0/0,1/1
2017 Minsk $15K SF,W vs Shytkouskaya,90% (9/10),67% (6/9),3/4,50% (5/10),20% (1/5),3/4,0/0,0/0,0/0,0/0
2017 Minsk $15K QF,W vs Kubareva,58% (7/12),86% (6/7),2/4,50% (6/12),33% (2/6),5/6,2/4,2/2,1/3,0/0
2017 Minsk $15K R16,W vs Savinykh,70% (7/10),100% (7/7),4/5,64% (7/11),29% (2/7),3/6,1/2,0/0,1/2,0/0
2017 Minsk $15K R32,W vs Vikhryanova,100% (7/7),100% (7/7),2/2,43% (3/7),33% (1/3),4/6,1/1,0/0,0/0,0/0
2017 Sozopol $15K R32,L vs Duca,30% (3/10),33% (1/3),1/2,67% (6/9),50% (3/6),1/1,0/0,0/1,0/0,0/0
2017 Batumi $25K R32,L vs Kardava,50% (5/10),80% (4/5),3/5,73% (8/11),13% (1/8),2/4,0/0,1/3,0/0,1/2
2017 Mragowo $15K SF,L vs Lesniak,38% (3/8),33% (1/3),1/4,56% (5/9),0% (0/5),0/1,0/0,1/2,0/0,0/1
2017 Mragowo $15K R16,W vs Oczachowska,82% (9/11),78% (7/9),0/2,42% (5/12),40% (2/5),6/7,2/2,1/2,1/1,0/0
2017 Minsk $15K R16,L vs Skryabina,56% (5/9),60% (3/5),2/5,78% (7/9),14% (1/7),0/2,0/0,0/1,0/0,0/1
2017 Sharm El Sheikh $15K QF,L vs Terziyska,27% (3/11),100% (3/3),1/4,45% (5/11),20% (1/5),1/2,0/1,1/1,0/0,0/0
2017 Sharm El Sheikh $15K R16,W vs Cadar,86% (6/7),67% (4/6),0/0,0% (0/8),- (0/0),4/4,2/2,0/0,1/1,0/0
2017 Sharm El Sheikh $15K R32,W vs Shevchenko,88% (7/8),86% (6/7),0/1,29% (2/7),50% (1/2),3/4,0/0,0/0,0/0,0/0
2017 Sharm El Sheikh $15K QF,W vs Ozgen,40% (6/15),100% (6/6),3/6,63% (10/16),30% (3/10),3/5,0/0,3/4,0/0,3/3
2017 Sharm El Sheikh $15K R16,W vs Shroff,71% (5/7),100% (5/5),0/0,29% (2/7),100% (2/2),4/4,1/1,0/0,0/0,0/0
2017 Sharm El Sheikh $15K R32,W vs Pietroiu,100% (6/6),100% (6/6),1/1,29% (2/7),50% (1/2),4/5,1/1,0/0,1/1,0/0
2016 Tel Aviv Ramat Gan $10K R32,L vs Pietroiu,43% (6/14),50% (3/6),2/4,50% (7/14),29% (2/7),3/3,1/1,1/2,0/0,0/1
2021 (1 matches),,0.0%,-,0.0%,55.6%,40.0%,-,-,50.0%,-,100.0%
2019 (2 matches),,59.3%,81.3%,63.6%,57.7%,13.3%,54.5%,100.0%,0.0%,-,0.0%
2017 (16 matches),,59.6%,81.7%,46.2%,50.0%,26.3%,69.2%,66.7%,58.8%,62.5%,62.5%
2016 (1 matches),,42.9%,50.0%,50.0%,50.0%,28.6%,100.0%,100.0%,50.0%,-,0.0%
Career (20 matches),,55.8%,80.0%,47.8%,51.2%,25.2%,68.4%,70.6%,54.5%,62.5%,54.5%
