Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2021 BJK Cup Finals RR: AUS vs BLR RR,L vs Hunter,0.88,0.57,40.3,2.2,13.3%,56.7%,11.5%,57.7%,25.0%,30.4%
2019 W25 Porto R32,L vs Sanz Llaneza Fernandez,1.00,0.82,49.6,2.5,-,45.2%,-,36.7%,46.7%,50.0%
2019 W25 Kazan R32,W vs Ozgen,0.97,1.07,67.0,8.2,9.3%,46.5%,0.0%,58.5%,48.5%,57.1%
2017 Minsk $15K F,L vs Arcangioli,0.92,0.84,58.8,4.0,7.8%,51.0%,4.1%,55.1%,31.4%,54.9%
2017 Minsk $15K SF,W vs Shytkouskaya,1.04,1.20,68.1,3.1,8.3%,44.4%,0.0%,63.9%,57.5%,48.7%
2017 Minsk $15K QF,W vs Kubareva,1.08,1.27,52.4,3.9,7.0%,60.5%,2.4%,54.8%,51.2%,48.6%
2017 Minsk $15K R16,W vs Savinykh,1.05,1.35,58.3,2.9,2.3%,51.2%,2.4%,54.8%,55.2%,66.7%
2017 Minsk $15K R32,W vs Vikhryanova,1.09,1.86,37.1,2.0,4.2%,58.3%,0.0%,52.4%,76.2%,76.5%
2017 Sozopol $15K R32,L vs Duca,0.93,0.68,55.5,2.4,6.1%,57.6%,3.3%,50.0%,32.3%,34.5%
2017 Batumi $25K R32,L vs Kardava,0.91,0.82,59.4,2.1,4.9%,56.1%,0.0%,34.2%,54.8%,42.3%
2017 Mragowo $15K SF,L vs Lesniak,0.85,0.62,41.4,2.0,0.0%,54.8%,8.0%,40.0%,32.3%,43.3%
2017 Mragowo $15K R16,W vs Oczachowska,0.89,1.30,55.3,2.0,2.4%,61.0%,0.0%,63.2%,53.7%,56.4%
2017 Minsk $15K R16,L vs Skryabina,0.99,0.78,55.5,3.0,0.0%,32.4%,0.0%,53.1%,38.2%,52.9%
2017 Sharm El Sheikh $15K QF,L vs Terziyska,0.92,0.74,50.8,2.4,5.0%,62.5%,2.8%,47.2%,29.4%,43.3%
2017 Sharm El Sheikh $15K R16,W vs Cadar,0.89,2.51,39.7,2.1,9.1%,77.3%,10.5%,84.2%,50.0%,60.0%
2017 Sharm El Sheikh $15K R32,W vs Shevchenko,0.89,1.70,43.1,2.4,8.3%,70.8%,0.0%,60.9%,70.8%,59.1%
2017 Sharm El Sheikh $15K QF,W vs Ozgen,1.20,1.15,77.2,27.1,0.0%,49.2%,5.8%,59.6%,44.4%,43.9%
2017 Sharm El Sheikh $15K R16,W vs Shroff,1.07,1.89,41.1,2.3,7.4%,70.4%,4.0%,64.0%,60.0%,55.6%
2017 Sharm El Sheikh $15K R32,W vs Pietroiu,1.03,2.09,32.8,2.0,4.3%,60.9%,5.0%,75.0%,73.9%,57.1%
2016 Tel Aviv Ramat Gan $10K R32,L vs Pietroiu,0.93,0.80,72.6,4.0,4.4%,60.0%,0.0%,55.8%,29.5%,43.6%
2021 (1 matches),,0.88,0.57,40.3,2.2,13.3%,56.7%,11.5%,57.7%,25.0%,30.4%
2019 (2 matches),,0.98,0.96,60.9,3.9,5.4%,45.9%,0.0%,49.3%,48.0%,55.1%
2017 (16 matches),,0.99,1.12,54.3,2.6,4.5%,55.8%,2.8%,55.9%,48.5%,51.6%
2016 (1 matches),,0.93,0.80,72.6,4.0,4.4%,60.0%,0.0%,55.8%,29.5%,43.6%
Career (20 matches),,0.98,1.06,55.7,2.7,5.0%,55.1%,2.7%,55.2%,46.2%,50.9%
