Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),627,73,,,,,,,,,626,101,,
2025,763,47,,,,,,,,,446,164
2024,554,82,,,,,,,,,903,45
2023,207,361,186,1547,207,1469,183,1489,,,,
2022,283,215,264,1416,266,1379,273,1336,217,1345,,
2021,190,361,245,1428,225,1409,269,1313,189,1374,,
2020,381,127,,,,,,,,,421,168
2019,529,68,,,,,,,,,462,127
2018,324,130,,,,,,,,,664,30
2017,878,15,,,,,,,,,1152,10
2016,1069,7,,,,,,,,,1083,12
