Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 W25 Fort Worth TX R32,W vs Broadus,63% (5/8),100% (5/5),1/1,25% (2/8),50% (1/2),5/5,2/2,0/0,1/1,0/0
2019 W25 Saskatoon QF,L vs Sebov,50% (5/10),40% (2/5),1/4,44% (4/9),0% (0/4),1/2,0/0,1/1,0/0,0/0
2019 W25 Goyang R32,W vs Jang,56% (5/9),80% (4/5),1/1,11% (1/9),0% (0/1),3/3,1/2,0/0,0/1,0/0
2019 Anning Q1,L vs Bai,38% (5/13),100% (5/5),1/5,54% (7/13),14% (1/7),3/5,1/1,2/3,0/0,1/2
2019 W25 Hong Kong R16,L vs Ma,10% (1/10),0% (0/1),0/1,22% (2/9),0% (0/2),0/0,0/0,1/2,0/0,1/1
2019 W25 Canberra R32,L vs Gerlach,33% (3/9),100% (3/3),1/6,75% (6/8),0% (0/6),1/3,0/0,0/0,0/0,0/0
2019 W25 Mildura R32,L vs Perez,33% (3/9),33% (1/3),0/4,56% (5/9),20% (1/5),0/1,0/0,2/2,0/0,1/1
2019 W60 Kyoto Q1,L vs Omae,0% (0/6),- (0/0),0/4,86% (6/7),0% (0/6),0/0,0/0,0/2,0/0,0/1
2019 W25 Singapore R16,L vs Haas,25% (2/8),50% (1/2),1/5,75% (6/8),17% (1/6),0/1,0/0,0/0,0/0,0/0
2019 W25 Singapore R32,W vs Steur,83% (5/6),100% (5/5),0/0,0% (0/7),- (0/0),4/4,1/1,0/0,1/1,0/0
2019 W25 Singapore R32,W vs Rodriguez,63% (5/8),80% (4/5),1/1,33% (3/9),67% (2/3),4/4,2/2,0/0,1/1,0/0
2018 Houston Q1,L vs Kucova,22% (2/9),100% (2/2),2/5,67% (6/9),17% (1/6),1/2,0/0,2/2,0/0,1/1
2018 Anning R16,L vs Khromacheva,36% (4/11),100% (4/4),2/6,75% (9/12),11% (1/9),2/4,1/1,0/2,0/0,0/1
2018 Anning R32,W vs Liu,71% (5/7),100% (5/5),1/1,13% (1/8),0% (0/1),4/4,1/1,0/0,1/1,0/0
2018 Zhengzhou Q1,L vs Minokoshi,25% (3/12),67% (2/3),0/5,54% (7/13),0% (0/7),2/2,1/1,1/3,0/0,1/2
2018 Sydney Q1,L vs Giorgi,50% (5/10),80% (4/5),4/7,80% (8/10),13% (1/8),2/4,0/0,0/0,0/0,0/0
2017 Bendigo $60K R32,L vs Lim,42% (5/12),80% (4/5),1/4,75% (9/12),44% (4/9),2/3,0/2,0/1,0/0,0/1
2017 Canberra $60K R32,W vs Birrell,88% (7/8),100% (7/7),2/3,38% (3/8),0% (0/3),2/5,0/1,0/0,0/0,0/0
2017 Hamamatsu $25K QF,L vs Inoue,18% (2/11),100% (2/2),0/3,55% (6/11),17% (1/6),2/2,1/1,0/2,0/0,0/1
2017 Tianjin Q1,L vs Lu,60% (9/15),56% (5/9),2/6,50% (7/14),14% (1/7),3/5,1/2,0/0,0/0,0/0
2019 (11 matches),,40.6%,76.9%,21.9%,43.8%,14.3%,75.0%,87.5%,60.0%,75.0%,60.0%
2018 (5 matches),,38.8%,89.5%,37.5%,59.6%,9.7%,68.8%,100.0%,42.9%,100.0%,50.0%
2017 (22 matches),,51.3%,72.9%,38.8%,55.7%,16.8%,50.7%,29.4%,31.3%,40.0%,0.0%
2016 (11 matches),,55.5%,63.6%,34.3%,46.7%,24.6%,62.2%,66.7%,55.6%,50.0%,57.1%
2015 (8 matches),,47.3%,81.4%,35.3%,47.8%,16.3%,65.5%,50.0%,60.0%,0.0%,33.3%
Career (58 matches),,48.5%,73.6%,34.8%,51.6%,17.4%,60.7%,56.1%,47.4%,53.3%,38.5%
