Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 W25 Fort Worth TX R32,W vs Broadus,58% (7/12),56% (5/9),2/3,1/1,67% (2/3),0/0,0/0,- (0/0),- (0/0)
2019 W25 Saskatoon QF,L vs Sebov,38% (5/13),33% (2/6),0/0,0/0,33% (2/6),5/7,1/2,- (0/0),- (0/0)
2019 W25 Goyang R32,W vs Jang,57% (8/14),50% (4/8),2/4,1/1,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2019 Anning Q1,L vs Bai,88% (7/8),71% (5/7),1/1,0/0,25% (2/8),1/3,0/1,- (0/0),- (0/0)
2019 W25 Hong Kong R16,L vs Ma,54% (7/13),0% (0/2),0/0,0/0,0% (0/2),1/3,1/2,- (0/0),- (0/0)
2019 W25 Canberra R32,L vs Gerlach,50% (2/4),43% (3/7),0/0,0/0,40% (4/10),1/3,1/2,- (0/0),- (0/0)
2019 W25 Mildura R32,L vs Perez,100% (5/5),33% (1/3),0/0,0/0,33% (2/6),1/3,0/1,- (0/0),- (0/0)
2019 W60 Kyoto Q1,L vs Omae,20% (1/5),- (0/0),0/0,0/0,33% (3/9),0/2,0/1,- (0/0),- (0/0)
2019 W25 Singapore R16,L vs Haas,38% (3/8),25% (1/4),0/0,0/0,55% (6/11),1/3,0/1,- (0/0),- (0/0)
2019 W25 Singapore R32,W vs Steur,100% (7/7),71% (5/7),2/2,1/1,- (0/0),0/0,0/0,- (0/0),- (0/0)
2019 W25 Singapore R32,W vs Rodriguez,57% (8/14),44% (4/9),2/5,1/3,67% (2/3),0/0,0/0,- (0/0),- (0/0)
2018 Houston Q1,L vs Kucova,40% (4/10),100% (2/2),0/0,0/0,38% (3/8),0/2,0/1,- (0/0),- (0/0)
2018 Anning R16,L vs Khromacheva,33% (4/12),80% (4/5),1/1,0/0,27% (3/11),1/3,1/2,- (0/0),- (0/0)
2018 Anning R32,W vs Liu,54% (7/13),71% (5/7),2/3,1/2,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2018 Zhengzhou Q1,L vs Minokoshi,100% (6/6),50% (2/4),1/1,0/0,22% (2/9),1/3,1/2,- (0/0),- (0/0)
2018 Sydney Q1,L vs Giorgi,100% (3/3),67% (4/6),0/0,0/0,53% (8/15),0/2,0/1,- (0/0),- (0/0)
2017 Bendigo $60K R32,L vs Lim,58% (7/12),33% (4/12),0/0,0/0,62% (8/13),3/5,0/1,40% (2/5),20% (1/5)
2017 Canberra $60K R32,W vs Birrell,83% (5/6),47% (7/15),2/5,1/4,40% (2/5),0/0,0/0,- (0/0),- (0/0)
2017 Hamamatsu $25K QF,L vs Inoue,46% (6/13),67% (2/3),1/1,0/0,44% (4/9),1/3,0/1,- (0/0),- (0/0)
2017 Tianjin Q1,L vs Lu,57% (8/14),29% (5/17),1/1,0/0,50% (6/12),1/3,0/1,- (0/0),- (0/0)
2019 (11 matches),,58.3%,48.4%,60.0%,66.7%,39.0%,41.7%,30.0%,-,-
2018 (5 matches),,54.5%,70.8%,80.0%,50.0%,36.4%,20.0%,33.3%,-,-
2017 (22 matches),,55.0%,38.6%,48.8%,53.3%,47.8%,43.6%,39.1%,54.8%,37.5%
2016 (11 matches),,60.3%,35.9%,70.6%,71.4%,51.7%,60.0%,62.5%,63.6%,33.3%
2015 (8 matches),,57.4%,51.5%,40.0%,25.0%,47.1%,56.5%,71.4%,50.0%,50.0%
Career (58 matches),,57.1%,42.5%,53.4%,47.8%,46.6%,47.3%,48.6%,54.4%,41.4%
