Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2024,4,1,3,25.0%,2-6,25.0%,32-47,40.5%,1-1,50.0%,0,,,,,,,,,,,,R16 (W35 Traralgon)
2023,4,1,3,25.0%,3-7,30.0%,40-53,43.0%,0-0,-,0,,,,,,,,,,,,R32 (3x)
2022,26,11,15,42.3%,29-34,46.0%,262-292,47.3%,2-1,66.7%,2,21.4%,7.1%,0.0%,2.1%,70.1%,39.7%,37.9%,39.2%,25.6%,33.1%,0.42,SF (W25 Changwon (MOVED FROM 23 MAY))
2021,21,7,14,33.3%,17-28,37.8%,199-227,46.7%,1-4,20.0%,2,37.5%,17.6%,0.0%,3.8%,65.1%,55.1%,29.7%,46.2%,36.8%,41.5%,0.68,QF (W25 Redding CA)
2019,37,17,20,45.9%,31-42,42.5%,314-358,46.7%,7-3,70.0%,0,,,,,,,,,,,,SF (W25 Tucson AZ)
2018,37,13,24,35.1%,32-50,39.0%,331-398,45.4%,3-2,60.0%,2,55.0%,50.0%,0.0%,3.9%,69.8%,52.2%,53.8%,52.7%,47.6%,50.4%,1.01,QF (2x)
2017,32,16,16,50.0%,35-33,51.5%,322-318,50.3%,3-5,37.5%,0,,,,,,,,,,,,F (Kofu $25K)
2016,19,8,11,42.1%,18-22,45.0%,181-190,48.8%,2-1,66.7%,0,,,,,,,,,,,,SF (Canberra $25K)
2015,17,7,10,41.2%,19-23,45.2%,188-201,48.3%,2-2,50.0%,0,,,,,,,,,,,,F (Cairns $25K)
2014,10,5,5,50.0%,11-12,47.8%,105-111,48.6%,1-0,100.0%,0,,,,,,,,,,,,F (Yeongwol 10K)
2013,10,5,5,50.0%,11-11,50.0%,95-110,46.3%,3-1,75.0%,0,,,,,,,,,,,,SF (Toowoomba 15K)
2012,1,0,1,0.0%,0-2,0.0%,7-12,36.8%,0-0,-,0,,,,,,,,,,,,R32 (Rockhampton 25K)
Career,218,91,127,41.7%,208-270,43.5%,2076-2317,47.3%,25-20,55.6%,6,40.0%,26.5%,0.0%,3.3%,68.4%,49.3%,41.0%,46.7%,37.6%,42.5%,0.71,
