Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2017 Mallorca R16,W vs Flipkens,4.1,4.6,3.8,50.0%,59.2%,40.0%,57.9%,47.5%,96.4%,12.5,9.5,0.5,16.7
2017 Madrid R32,L vs Halep,4.4,4.8,4.0,53.9%,38.3%,53.3%,38.5%,48.0%,98.2%,10.0,6.8,0.0,0.0
2016 New Haven R16,W vs Konjuh,3.1,2.8,3.5,65.7%,50.0%,50.0%,33.3%,68.3%,95.0%,0.0,0.0,0.0,0.0
2016 Montreal R16,L vs Kasatkina,4.2,4.7,3.7,43.8%,41.5%,57.9%,53.8%,51.8%,96.7%,-3.5,-2.8,0.0,0.0
2016 Nurnberg R32,W vs Krejcikova,4.6,4.8,4.3,53.0%,56.3%,45.8%,43.8%,58.6%,95.0%,4.5,2.4,-0.5,-50.0
2016 Doha QF,L vs Radwanska,4.9,5.1,4.7,52.9%,41.9%,56.5%,50.0%,57.7%,90.3%,12.0,7.1,6.0,50.0
2016 Doha R64,W vs Tsurenko,4.8,3.1,5.9,57.1%,65.4%,69.2%,72.7%,63.8%,96.1%,7.0,5.6,0.5,50.0
2016 Dubai R32,L vs Shvedova,3.8,3.6,3.9,52.5%,35.1%,43.8%,33.3%,40.6%,91.7%,2.0,1.9,-1.5,-16.7
2016 St Petersburg QF,W vs Babos,4.4,4.5,4.2,48.4%,57.1%,60.0%,38.5%,48.0%,94.9%,7.0,3.7,-1.5,-25.0
2016 St Petersburg R16,W vs Wickmayer,4.6,4.4,4.7,61.9%,62.1%,42.1%,53.8%,51.3%,95.6%,2.0,1.7,0.0,0.0
2016 Australian Open R32,L vs Friedsam,5.2,5.5,5.0,52.7%,50.0%,40.0%,45.5%,45.6%,92.6%,1.0,0.6,0.0,0.0
2016 Brisbane R32,W vs Jankovic,4.7,4.8,4.6,51.5%,50.0%,51.6%,52.4%,46.8%,89.4%,12.5,7.6,4.0,28.6
2015 Linz R32,L vs Krunic,4.1,4.2,3.9,38.2%,53.2%,45.0%,41.7%,49.6%,91.5%,-2.5,-1.9,1.0,11.1
2015 Beijing R16,L vs Mattek Sands,4.3,4.5,4.1,47.6%,35.4%,57.1%,45.5%,46.7%,87.0%,-4.0,-3.1,2.0,18.2
2015 Wuhan R64,W vs Kovinic,4.1,4.1,4.1,59.4%,47.1%,54.5%,47.1%,55.6%,96.9%,5.5,3.9,-1.0,-50.0
2015 US Open F,L vs Pennetta,5.6,5.3,6.0,46.3%,55.0%,38.7%,34.8%,45.1%,91.8%,2.0,1.3,-1.0,-7.1
2015 US Open SF,W vs Williams,3.8,4.5,3.1,45.1%,46.7%,57.1%,57.1%,58.0%,80.4%,15.0,11.4,-0.5,-5.0
2015 US Open QF,W vs Mladenovic,3.6,3.9,3.2,55.3%,42.9%,50.0%,54.5%,55.5%,94.0%,1.0,0.7,1.5,75.0
2015 New Haven R32,W vs Bouchard,4.0,3.6,4.4,65.2%,67.7%,63.6%,66.7%,45.2%,91.8%,5.0,7.6,-1.0,-20.0
2015 Toronto R16,W vs Saville,3.8,3.7,3.8,58.7%,52.6%,46.2%,50.0%,59.5%,97.3%,0.0,0.0,-0.5,-50.0
Career (25 matches),,4.3,4.4,4.2,51.4%,49.0%,48.9%,48.1%,50.6%,93.4%,4.5,3.5,0.2,4.6
