Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2018 Rome R64,L vs Krunic,45% (5/11),57% (4/7),1/1,0/0,46% (6/13),2/4,2/3,- (0/0),- (0/0)
2018 Budapest R32,L vs Sasnovich,45% (5/11),100% (1/1),0/0,0/0,56% (5/9),2/4,1/2,- (0/0),- (0/0)
2018 St. Petersburg R16,L vs Goerges,44% (4/9),33% (1/3),0/0,0/0,58% (7/12),0/2,0/1,- (0/0),- (0/0)
2018 St. Petersburg R32,W vs Martincova,80% (8/10),80% (4/5),2/2,1/1,100% (6/6),0/0,0/0,- (0/0),- (0/0)
2018 Australian Open Q1,L vs Blinkova,23% (5/22),0% (0/3),0/0,0/0,56% (5/9),2/4,1/2,- (0/0),- (0/0)
2017 Wuhan R64,L vs Mchale,71% (5/7),60% (3/5),0/0,0/0,29% (2/7),0/2,0/1,- (0/0),- (0/0)
2017 US Open R128,L vs Stephens,50% (4/8),29% (2/7),0/0,0/0,17% (1/6),1/3,0/1,- (0/0),- (0/0)
2017 New Haven R32,L vs Linette,50% (3/6),33% (1/3),0/0,0/0,50% (5/10),1/3,1/2,- (0/0),- (0/0)
2017 Cincinnati R32,L vs Sevastova,40% (4/10),33% (3/9),0/0,0/0,50% (6/12),3/5,2/3,- (0/0),- (0/0)
2017 Cincinnati R64,W vs Babos,60% (9/15),83% (5/6),2/3,1/2,0% (0/3),0/0,0/0,- (0/0),- (0/0)
2017 Toronto R64,L vs Kasatkina,45% (9/20),60% (3/5),0/2,0/0,70% (7/10),4/6,0/1,33% (3/9),11% (1/9)
2017 Wimbledon R128,L vs Pliskova,88% (7/8),50% (1/2),0/1,0/0,50% (3/6),2/4,1/2,43% (3/7),43% (3/7)
2017 Calvia QF,L vs Garcia,86% (6/7),25% (2/8),0/5,0/0,60% (6/10),1/3,1/2,67% (6/9),22% (2/9)
2017 Calvia R16,W vs Flipkens,60% (12/20),38% (5/13),2/5,1/4,57% (4/7),0/1,0/0,- (0/0),- (0/0)
2017 Calvia R32,W vs Errani,67% (6/9),60% (6/10),2/2,1/1,33% (1/3),0/0,0/0,- (0/0),- (0/0)
2017 Roland Garros R128,L vs Puig,47% (9/19),40% (2/5),1/2,0/0,50% (4/8),0/2,0/1,- (0/0),- (0/0)
2017 Rome R64,L vs Makarova,23% (3/13),0% (0/2),0/0,0/0,44% (4/9),3/5,1/2,- (0/0),- (0/0)
2017 Madrid R32,L vs Halep,58% (11/19),44% (4/9),1/3,0/0,57% (4/7),1/3,1/2,40% (2/5),0% (0/4)
2017 Madrid R64,W vs Kasatkina,60% (9/15),80% (4/5),2/3,1/1,50% (2/4),0/1,0/0,- (0/0),- (0/0)
2017 Stuttgart R32,L vs Sharapova,41% (7/17),17% (1/6),0/0,0/0,67% (8/12),1/3,0/1,- (0/0),- (0/0)
2018 (5 matches),,42.9%,52.6%,100.0%,100.0%,59.2%,42.9%,50.0%,-,-
2017 (29 matches),,56.3%,40.6%,51.1%,58.8%,52.1%,48.1%,47.2%,48.3%,35.1%
2016 (50 matches),,56.2%,43.1%,56.3%,54.2%,51.7%,47.3%,35.1%,58.5%,55.9%
2015 (41 matches),,55.9%,46.3%,52.3%,59.0%,58.3%,31.7%,21.7%,66.2%,43.5%
2014 (37 matches),,56.7%,49.0%,48.7%,46.7%,55.5%,40.7%,36.1%,47.6%,47.6%
Career (305 matches),,57.3%,45.4%,57.8%,58.9%,55.3%,45.5%,40.4%,55.8%,43.6%
