Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2017 US Open R128,L vs Stephens,84.0,91.0,5.4,94.1,90.9,100,79,72.4,4.4,,,80,62
2017 Roland Garros R128,L vs Puig,86.4,92.6,5.4,,,101,76,77.6,5.0,,,85,67
2017 Australian Open R128,L vs Vandeweghe,87.7,94.4,4.9,96.1,92.6,102,81,76.2,5.3,81.3,,86,65
2016 US Open QF,L vs Kerber,79.7,92.3,6.4,93.4,90.2,102,79,70.6,2.4,71.7,,75,66
2016 US Open R16,W vs Tsurenko,82.3,93.5,6.3,96.8,89.3,102,73,72.0,4.3,76.7,71.0,84,65
2016 US Open R32,W vs Witthoeft,85.9,94.3,4.2,96.2,92.0,102,78,74.0,5.3,78.7,75.5,84,62
2016 US Open R64,W vs Mchale,86.9,95.3,6.6,98.3,91.6,103,77,76.6,4.7,80.2,72.2,85,66
2016 US Open R128,W vs Friedsam,84.2,94.4,7.8,99.8,91.2,103,75,73.5,3.8,81.0,76.0,85,66
2016 Wimbledon R32,L vs Vandeweghe,90.5,95.2,4.4,98.3,93.5,103,86,80.5,4.8,91.0,79.6,91,73
2016 Wimbledon R128,W vs Riske Amritraj,91.2,96.7,4.1,98.2,93.5,105,86,77.9,4.3,86.0,74.0,88,71
2016 Roland Garros R128,L vs Bondarenko,85.4,91.8,4.3,,,98,77,76.6,4.5,,,83,66
2016 Australian Open R32,L vs Friedsam,87.6,95.5,4.3,,,103,79,73.0,5.1,,,85,63
2016 Australian Open R64,W vs Falconi,86.3,95.7,4.8,,,103,84,71.1,4.7,,,82,64
2015 US Open F,L vs Pennetta,85.4,92.8,4.5,,,102,84,71.6,3.1,,,78,64
2015 US Open SF,W vs Williams,86.8,94.9,4.5,,,101,79,78.0,4.8,,,89,69
2015 US Open QF,W vs Mladenovic,84.3,92.3,7.4,,,103,68,71.7,4.2,,,81,64
2015 US Open R32,W vs Duque Marino,88.0,94.9,5.8,,,105,80,73.9,3.6,,,80,68
2015 US Open R64,W vs Allertova,88.7,96.0,5.5,,,106,82,76.8,4.4,,,85,69
2015 US Open R128,W vs King,85.8,95.7,4.7,,,104,84,72.2,4.8,,,81,66
2015 Roland Garros R128,L vs Cornet,85.5,92.7,8.1,,,105,74,72.7,5.2,,,82,64
Career (48 matches),,87.0,94.3,5.8,97.0,92.1,108,68,74.9,4.4,79.2,75.0,91,60
