Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2018,4,1,3,25.0%,3-6,33.3%,32-43,42.7%,0-0,-,4,57.9%,27.0%,3.8%,1.9%,62.8%,58.5%,42.3%,52.5%,39.0%,46.2%,0.82,R16 (St. Petersburg)
2017,30,10,20,33.3%,25-44,36.2%,298-357,45.5%,3-7,30.0%,30,62.9%,29.8%,2.8%,2.6%,60.2%,61.1%,46.7%,55.3%,40.8%,48.1%,0.91,QF (3x)
2016,54,28,26,51.9%,62-62,50.0%,570-585,49.4%,8-3,72.7%,54,64.5%,33.7%,3.1%,2.5%,60.3%,63.1%,45.4%,56.1%,43.1%,49.5%,0.98,W (St. Petersburg)
2015,55,29,26,52.7%,71-60,54.2%,611-588,51.0%,10-7,58.8%,39,61.2%,41.0%,3.5%,2.4%,61.8%,62.9%,47.3%,57.0%,43.1%,50.2%,1.00,F (2x)
2014,48,21,27,43.8%,50-59,45.9%,494-499,49.7%,1-4,20.0%,41,-,-,3.8%,4.1%,53.5%,64.4%,46.5%,56.0%,44.1%,50.1%,1.00,F (2x)
2013,73,49,24,67.1%,106-68,60.9%,869-734,54.2%,6-6,50.0%,62,-,-,4.1%,2.7%,59.1%,64.2%,47.3%,57.3%,46.0%,51.6%,1.08,W (2x)
2012,72,44,28,61.1%,92-68,57.5%,788-678,53.8%,7-7,50.0%,65,-,-,4.6%,3.6%,56.0%,66.3%,47.8%,58.2%,45.6%,51.8%,1.09,W (Dallas)
2011,63,37,26,58.7%,80-60,57.1%,686-626,52.3%,8-4,66.7%,55,-,-,2.8%,3.2%,57.6%,65.2%,48.0%,57.9%,44.9%,51.4%,1.07,W (3x)
2010,48,28,20,58.3%,59-49,54.6%,506-509,49.9%,9-3,75.0%,46,-,-,3.2%,2.3%,59.0%,61.3%,49.8%,56.5%,42.5%,49.6%,0.98,W (Luxembourg)
2009,46,23,23,50.0%,51-53,49.0%,490-480,50.5%,5-8,38.5%,42,-,-,2.2%,3.7%,59.0%,62.1%,45.5%,55.3%,44.3%,49.7%,0.99,W (Barcelona)
2008,11,5,6,45.5%,11-13,45.8%,103-105,49.5%,0-0,-,10,-,-,1.8%,5.0%,62.5%,59.1%,45.5%,54.0%,46.8%,50.5%,1.02,QF (Prague)
2007,28,11,17,39.3%,28-38,42.4%,267-302,46.9%,2-3,40.0%,21,-,-,2.6%,4.7%,61.5%,59.9%,47.4%,55.1%,42.0%,48.4%,0.93,W (Bogota)
2006,26,10,16,38.5%,23-34,40.4%,226-283,44.4%,2-0,100.0%,13,-,-,3.4%,4.9%,60.3%,61.5%,42.4%,53.9%,40.9%,47.4%,0.89,SF (Palermo)
2005,33,15,18,45.5%,37-40,48.1%,343-374,47.8%,5-3,62.5%,5,-,-,3.1%,6.4%,60.6%,59.9%,41.8%,52.8%,39.2%,46.2%,0.83,SF (Eastbourne)
2004,12,4,8,33.3%,11-17,39.3%,126-140,47.4%,1-4,20.0%,2,-,-,5.6%,9.7%,53.2%,53.0%,34.5%,44.4%,39.1%,41.6%,0.70,R16 (3x)
2003,4,2,2,50.0%,5-5,50.0%,42-46,47.7%,1-0,100.0%,0,,,,,,,,,,,,R16 (Palermo)
2002,9,4,5,44.4%,9-11,45.0%,94-101,48.2%,0-3,0.0%,0,,,,,,,,,,,,SF (Tashkent)
2001,3,1,2,33.3%,2-5,28.6%,26-32,44.8%,0-1,0.0%,0,,,,,,,,,,,,R16 (Bali)
Career,619,322,297,52.0%,725-692,51.2%,6571-6482,50.3%,68-63,51.9%,489,63.0%,34.6%,3.4%,3.2%,58.7%,63.2%,46.9%,56.5%,43.9%,50.2%,1.01,
