Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2018 Rome R64,L vs Krunic,1.08,0.78,52.5,4.0,2.6%,35.9%,0.0%,48.6%,45.7%,37.5%
2018 Budapest R32,L vs Sasnovich,0.90,0.61,46.4,2.4,2.9%,54.3%,3.2%,51.6%,31.0%,33.3%
2018 St. Petersburg R16,L vs Goerges,1.05,0.69,57.2,2.8,5.7%,48.6%,3.0%,51.5%,36.7%,28.6%
2018 St. Petersburg R32,W vs Martincova,1.11,1.88,38.2,2.2,3.7%,59.3%,11.5%,80.8%,44.0%,59.1%
2018 Australian Open Q1,L vs Blinkova,0.99,0.63,49.9,2.5,4.4%,71.1%,0.0%,34.9%,39.3%,19.2%
2017 Wuhan R64,L vs Mchale,0.91,0.74,55.2,2.0,0.0%,58.1%,0.0%,37.0%,30.6%,54.5%
2017 US Open R128,L vs Stephens,0.90,0.75,58.8,2.4,0.0%,46.4%,0.0%,55.6%,50.0%,31.4%
2017 New Haven R32,L vs Linette,0.97,0.56,40.2,2.1,7.7%,46.2%,4.5%,50.0%,23.1%,37.5%
2017 Cincinnati R32,L vs Sevastova,0.91,0.77,50.3,2.2,5.1%,59.0%,0.0%,40.5%,45.2%,38.5%
2017 Cincinnati R64,W vs Babos,1.07,1.37,54.1,2.5,8.8%,55.9%,10.0%,70.0%,45.9%,50.0%
2017 Toronto R64,L vs Kasatkina,0.96,0.76,63.2,2.4,1.9%,61.1%,0.0%,48.0%,38.1%,32.4%
2017 Wimbledon R128,L vs Pliskova,0.90,0.75,62.5,3.2,2.9%,58.8%,3.6%,64.3%,32.4%,32.3%
2017 Calvia QF,L vs Garcia,0.90,0.83,69.0,2.0,5.6%,58.3%,9.7%,58.1%,46.2%,30.8%
2017 Calvia R16,W vs Flipkens,1.08,1.24,57.0,2.3,2.1%,59.6%,2.3%,65.1%,39.3%,48.1%
2017 Calvia R32,W vs Errani,0.97,1.68,41.7,2.1,0.0%,75.0%,4.3%,52.2%,76.0%,47.6%
2017 Roland Garros R128,L vs Puig,0.86,0.76,53.2,2.2,2.2%,69.6%,5.0%,50.0%,27.5%,43.2%
2017 Rome R64,L vs Makarova,0.89,0.57,35.2,2.1,3.0%,54.5%,0.0%,36.7%,33.3%,36.0%
2017 Madrid R32,L vs Halep,0.87,0.76,66.0,20.3,0.0%,74.0%,4.3%,47.8%,37.2%,30.0%
2017 Madrid R64,W vs Kasatkina,1.34,1.60,39.8,2.2,2.9%,58.8%,6.7%,70.0%,36.7%,50.0%
2017 Stuttgart R32,L vs Sharapova,1.04,0.67,58.8,2.9,0.0%,58.3%,0.0%,47.8%,26.5%,34.5%
2018 (5 matches),,1.02,0.81,49.4,2.7,3.9%,54.1%,3.0%,51.2%,39.5%,34.8%
2017 (29 matches),,0.99,0.91,56.8,2.6,2.2%,57.2%,2.4%,53.7%,40.5%,41.5%
2016 (50 matches),,1.02,1.01,58.8,2.7,2.9%,56.6%,2.7%,55.5%,43.1%,43.4%
2015 (41 matches),,1.02,1.06,58.1,2.9,2.7%,57.7%,2.6%,55.5%,45.2%,45.0%
2014 (37 matches),,0.99,0.98,55.1,2.5,3.5%,58.5%,3.0%,54.8%,42.8%,43.4%
Career (305 matches),,1.01,1.03,57.2,2.7,2.5%,58.0%,2.1%,55.4%,43.3%,44.7%
