Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
11,Sara Errani [ITA],5,6,45.5%,0,0,0,-,2010,2017,10,0.91,3.8%,1.8%,54.1%,62.3%,39.2%,51.7%,43.8%,56.9%,50.7%
10,Agnieszka Radwanska [POL],2,8,20.0%,2,0,2,0.0%,2008,2016,10,0.90,2.5%,4.4%,56.0%,60.1%,48.4%,55.0%,40.4%,39.4%,36.1%
10,Flavia Pennetta [ITA],4,6,40.0%,4,2,2,50.0%,2003,2015,6,0.85,3.8%,2.8%,57.1%,57.1%,39.4%,49.5%,42.9%,47.9%,40.0%
9,Ana Ivanovic [SRB],4,5,44.4%,3,3,0,100.0%,2006,2016,7,1.03,2.0%,3.4%,57.5%,63.7%,56.2%,60.5%,40.7%,57.4%,52.3%
9,Yanina Wickmayer [BEL],7,2,77.8%,1,1,0,100.0%,2009,2016,9,1.19,6.3%,4.6%,52.9%,69.1%,52.2%,61.2%,46.3%,72.6%,44.2%
9,Dominika Cibulkova [SVK],6,3,66.7%,2,0,2,0.0%,2010,2016,9,1.14,7.2%,2.9%,58.2%,62.8%,50.6%,57.7%,48.2%,64.0%,52.4%
9,Tathiana Garbin [ITA],5,4,55.6%,2,0,2,0.0%,2002,2010,1,1.20,1.6%,3.1%,68.8%,59.1%,60.0%,59.4%,48.7%,25.0%,45.5%
8,Kate Makarova [RUS],3,5,37.5%,2,1,1,50.0%,2013,2017,8,0.92,3.6%,2.4%,57.1%,60.3%,41.7%,52.3%,43.9%,58.9%,43.1%
8,Barbora Strycova [CZE],4,4,50.0%,4,3,1,75.0%,2006,2017,7,0.97,1.3%,3.3%,53.0%,61.0%,51.8%,56.7%,41.9%,58.2%,34.7%
8,Jelena Jankovic [SRB],3,5,37.5%,4,2,2,50.0%,2004,2016,7,0.93,3.1%,2.4%,56.5%,63.3%,43.1%,54.5%,42.3%,54.2%,38.8%
8,Anastasia Pavlyuchenkova [RUS],2,6,25.0%,2,1,1,50.0%,2008,2015,7,0.95,5.2%,2.6%,59.6%,69.7%,40.3%,57.8%,40.2%,56.6%,39.2%
8,Elena Vesnina [RUS],3,5,37.5%,4,0,4,0.0%,2009,2014,8,0.99,4.1%,4.3%,56.6%,59.0%,48.5%,54.5%,45.0%,51.2%,42.9%
7,Timea Babos [HUN],6,1,85.7%,4,3,1,75.0%,2011,2017,7,1.14,4.0%,2.2%,61.4%,67.8%,51.3%,61.4%,43.8%,59.3%,45.8%
7,Simona Halep [ROU],2,5,28.6%,1,0,1,0.0%,2012,2017,6,0.89,3.6%,3.3%,58.0%,64.0%,47.7%,57.1%,38.2%,54.8%,48.3%
7,Svetlana Kuznetsova [RUS],3,4,42.9%,2,1,1,50.0%,2007,2017,5,0.92,2.7%,2.2%,59.1%,59.9%,47.3%,54.8%,41.8%,54.5%,35.6%
