Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,347,174,173,50.1%,395-392,50.2%,3644-3654,49.9%,37-32,53.6%,279,64.4%,35.8%,3.6%,3.3%,58.0%,63.6%,47.1%,56.7%,44.1%,50.4%,1.02
Clay,190,104,86,54.7%,233-211,52.5%,2041-1973,50.8%,21-18,53.8%,145,57.8%,32.1%,2.8%,2.9%,59.2%,61.1%,46.4%,55.1%,44.1%,49.7%,0.98
Grass,69,38,31,55.1%,82-73,52.9%,756-716,51.4%,10-12,45.5%,55,67.3%,32.7%,3.9%,3.5%,60.4%,66.9%,47.6%,59.2%,42.2%,50.7%,1.04
Carpet,13,6,7,46.2%,15-16,48.4%,130-139,48.3%,0-1,0.0%,10,-,-,2.5%,3.8%,60.6%,62.7%,46.1%,56.2%,44.2%,49.9%,1.01
Grand Slams,106,54,52,50.9%,118-119,49.8%,1094-1089,50.1%,6-8,42.9%,92,67.9%,37.8%,3.7%,3.4%,58.8%,65.3%,46.3%,57.4%,43.2%,50.3%,1.02
Premiers,191,84,107,44.0%,199-238,45.5%,1950-2108,48.1%,22-18,55.0%,161,63.0%,33.1%,3.2%,3.2%,59.1%,62.0%,45.4%,55.2%,42.9%,49.1%,0.96
Internationals,232,142,90,61.2%,303-223,57.6%,2547-2281,52.8%,31-25,55.4%,173,65.9%,36.9%,3.3%,3.0%,58.5%,64.0%,48.1%,57.4%,45.6%,51.5%,1.07
Finals,15,10,5,66.7%,20-15,57.1%,166-161,50.8%,1-4,20.0%,11,64.0%,39.1%,2.5%,1.8%,57.2%,64.1%,49.0%,57.6%,44.1%,51.2%,1.04
Semi-finals,25,14,11,56.0%,31-28,52.5%,286-272,51.3%,4-5,44.4%,14,90.9%,27.3%,2.6%,2.3%,57.4%,62.5%,49.8%,57.1%,45.8%,51.6%,1.07
Quarter-finals,61,24,37,39.3%,60-83,42.0%,637-717,47.0%,9-11,45.0%,46,55.7%,23.3%,3.3%,3.2%,59.6%,61.3%,45.1%,54.8%,42.1%,48.5%,0.93
vs Righties,558,295,263,52.9%,664-613,52.0%,5935-5801,50.6%,59-57,50.9%,442,63.9%,35.8%,3.3%,3.2%,58.7%,63.2%,47.2%,56.6%,44.1%,50.4%,1.02
vs Lefties,55,23,32,41.8%,53-73,42.1%,566-624,47.6%,8-6,57.1%,42,55.0%,24.2%,3.9%,3.4%,57.8%,63.4%,44.1%,55.3%,40.8%,48.1%,0.91
vs Top 10,63,15,48,23.8%,40-99,28.8%,529-746,41.5%,7-7,50.0%,52,59.6%,21.9%,2.4%,3.5%,57.8%,60.6%,42.4%,52.9%,39.2%,46.1%,0.83
