Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2025 Miami R128,L vs Raducanu,0.0%,-,2.4%,100.0%,13.1%,13.0%,33.3%,1.9%,0.0%,1.4%,0.0%,79,25
2024 Cleveland R32,L vs Siniakova,0.0%,-,5.7%,76.9%,12.7%,26.7%,0.0%,6.6%,20.7%,0.0%,-,-2,-1
Career (2 matches),,0.0%,-,4.8%,80.0%,12.8%,22.1%,25.0%,5.3%,15.8%,0.4%,0.0%,19,6
