Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
2025 NextGen Finals RR,L vs Basavareddy,31.3%,42.5%,53.1%,38.0%,42.0%,54.0%,58.6%,52.8%,47.6%,58.6%,0.0%,16.7%,29.2%,45.0%,29
2025 Chengdu R16,L vs Musetti,15.6%,27.8%,53.9%,24.4%,20.7%,37.9%,56.5%,34.5%,50.0%,53.6%,66.7%,6.3%,9.4%,50.0%,-79
2024 Rotterdam R32,L vs Goffin,20.9%,28.6%,45.1%,24.9%,24.6%,33.3%,41.9%,31.1%,60.0%,48.1%,66.7%,15.2%,21.2%,50.0%,-35
2024 Australian Open R128,L vs Djokovic,20.3%,26.8%,45.5%,24.6%,27.2%,37.0%,52.5%,33.6%,61.5%,52.4%,50.0%,9.4%,9.4%,31.0%,-31
2023 Davis Cup Finals RR,L vs Virtanen,22.2%,35.6%,56.5%,29.0%,26.2%,44.3%,57.8%,36.2%,60.0%,58.3%,85.7%,14.3%,17.9%,54.2%,-27
Career (5 matches),,21.7%,31.6%,50.4%,27.7%,27.7%,40.7%,53.2%,36.9%,56.6%,54.3%,62.5%,12.1%,16.8%,45.8%,3
