Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,8,4,4,50.0%,11-11,50.0%,115-110,51.1%,3-1,75.0%,6,78.4%,18.2%,5.9%,5.8%,56.8%,71.7%,52.6%,63.5%,35.1%,49.5%,0.96,R16 (Santiago)
2025,11,5,6,45.5%,13-12,52.0%,112-106,51.4%,0-0,-,9,76.9%,21.9%,6.7%,4.3%,60.4%,71.0%,49.2%,62.4%,36.8%,49.7%,0.98,QF (Umag)
2024,2,0,2,0.0%,2-5,28.6%,28-42,40.0%,2-0,100.0%,2,54.5%,22.9%,4.2%,3.7%,65.9%,61.7%,42.5%,55.1%,38.9%,46.5%,0.87,R32 (Rotterdam)
2023,8,3,5,37.5%,8-10,44.4%,82-84,49.4%,0-1,0.0%,8,73.8%,24.7%,2.6%,3.7%,64.5%,67.3%,49.5%,61.0%,39.2%,50.1%,1.00,QF (Umag)
2022,1,0,1,0.0%,0-1,0.0%,4-6,40.0%,0-0,-,1,16.7%,42.9%,0.0%,4.0%,54.0%,48.1%,34.8%,42.0%,46.8%,44.3%,0.81,R32 (Umag)
Career,30,12,18,40.0%,34-39,46.6%,341-348,49.5%,5-2,71.4%,26,73.0%,22.2%,5.0%,4.5%,60.9%,68.6%,49.3%,61.1%,37.5%,49.3%,0.96,
