Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,2,Hard,8,5,3,62.5%,2,1,1,50.0%,2024,2026,R128,8,1.12,5.7%,4.7%,64.1%,71.8%,49.0%,63.6%,40.8%,67.7%,34.9%
Roland Garros,1,Clay,1,0,1,0.0%,1,0,1,0.0%,2024,2024,Q1,1,0.66,11.1%,2.8%,50.0%,66.7%,44.4%,55.6%,29.5%,66.7%,66.7%
Wimbledon,1,Grass,2,1,1,50.0%,0,0,0,-,2024,2024,Q2,2,0.94,6.3%,2.5%,61.0%,60.8%,59.7%,60.4%,37.2%,65.0%,77.8%
US Open,2,Hard,5,3,2,60.0%,1,1,0,100.0%,2024,2025,R128,5,1.04,8.7%,7.6%,54.2%,73.1%,49.1%,62.1%,39.6%,72.7%,40.5%
Davis Cup,3,,6,3,3,50.0%,2,2,0,100.0%,2023,2026,,2,0.89,3.1%,1.9%,75.8%,60.7%,56.4%,59.6%,36.1%,58.8%,37.5%
Stockholm,2,Hard,5,3,2,60.0%,2,1,1,50.0%,2023,2025,R16,5,1.17,5.9%,3.9%,61.4%,72.0%,51.5%,64.1%,41.9%,55.0%,51.5%
Umag,3,Clay,7,4,3,57.1%,1,0,1,0.0%,2022,2025,QF,7,1.14,3.2%,6.1%,55.5%,72.4%,47.2%,61.2%,44.1%,57.1%,51.0%
