Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
10,Francesca Schiavone [ITA],8,2,80.0%,4,4,0,100.0%,2001,2005,0,,,,,,,,,,
8,Elena Dementieva [RUS],2,6,25.0%,0,0,0,-,2001,2004,0,,,,,,,,,,
7,Eleni Daniilidou [GRE],3,4,42.9%,2,1,1,50.0%,2001,2011,1,0.74,8.9%,17.9%,41.1%,52.2%,30.3%,39.3%,45.1%,46.2%,36.4%
6,Nadia Petrova [RUS],2,4,33.3%,1,1,0,100.0%,2001,2007,1,1.00,3.8%,2.9%,68.6%,61.1%,39.4%,54.3%,45.7%,40.0%,41.7%
6,Lindsay Davenport [USA],1,5,16.7%,2,1,1,50.0%,2002,2004,1,0.62,5.4%,6.8%,73.0%,70.4%,40.0%,62.2%,23.4%,71.4%,0.0%
6,Justine Henin [BEL],0,6,0.0%,1,0,1,0.0%,2001,2003,0,,,,,,,,,,
5,Patty Schnyder [SUI],3,2,60.0%,1,1,0,100.0%,2001,2017,0,,,,,,,,,,
5,Daniela Hantuchova [SVK],2,3,40.0%,0,0,0,-,2000,2005,1,1.19,4.9%,1.0%,74.5%,61.8%,53.8%,59.8%,48.0%,58.3%,75.0%
5,Svetlana Kuznetsova [RUS],2,3,40.0%,1,0,1,0.0%,2002,2004,0,,,,,,,,,,
4,Petra Cetkovska [CZE],1,3,25.0%,2,0,2,0.0%,2008,2011,1,0.70,3.4%,10.2%,74.6%,45.5%,20.0%,39.0%,42.9%,30.0%,42.9%
4,Maria Elena Camerin [ITA],2,2,50.0%,0,0,0,-,2004,2010,2,1.00,2.1%,4.8%,70.3%,59.8%,39.5%,53.8%,46.3%,35.7%,64.3%
4,Katarina Srebotnik [SLO],3,1,75.0%,1,1,0,100.0%,2001,2007,1,0.56,4.2%,8.3%,58.3%,60.7%,40.0%,52.1%,26.7%,20.0%,0
4,Marta Marrero [ESP],2,2,50.0%,1,1,0,100.0%,2000,2004,1,1.65,6.1%,2.0%,67.3%,72.7%,50.0%,65.3%,57.1%,50.0%,45.5%
4,Vera Zvonareva [RUS],2,2,50.0%,2,2,0,100.0%,2000,2004,0,,,,,,,,,,
4,Rita Grande [ITA],2,2,50.0%,1,0,1,0.0%,2000,2003,1,0.72,0.0%,3.5%,68.4%,56.4%,22.2%,45.6%,39.4%,33.3%,37.5%
