Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2017,14,7,7,50.0%,17-16,51.5%,155-139,52.7%,1-4,20.0%,0,,,,,,,,,,,,QF (Toronto $60K)
2016,3,0,3,0.0%,1-6,14.3%,25-40,38.5%,0-0,-,0,,,,,,,,,,,,R32 (3x)
2012,43,27,16,62.8%,61-46,57.0%,518-463,52.8%,5-4,55.6%,0,,,,,,,,,,,,F (2x)
2011,17,4,13,23.5%,12-28,30.0%,157-203,43.6%,1-3,25.0%,0,,,,,,,,,,,,QF (Troy AL 50K)
2010,27,17,10,63.0%,38-24,61.3%,304-268,53.1%,3-4,42.9%,0,,,,,,,,,,,,W (2x)
2009,30,18,12,60.0%,39-30,56.5%,347-314,52.5%,6-5,54.5%,0,,,,,,,,,,,,W (Tenerife 25K)
2008,17,12,5,70.6%,28-15,65.1%,225-179,55.7%,2-2,50.0%,0,,,,,,,,,,,,W (Bronx NY 50K)
2007,3,2,1,66.7%,4-1,80.0%,28-16,63.6%,0-0,-,0,,,,,,,,,,,,QF (Kharkov 100K)
2000,25,21,4,84.0%,45-12,78.9%,305-168,64.5%,1-0,100.0%,0,,,,,,,,,,,,W (3x)
1999,7,3,4,42.9%,7-6,53.8%,62-58,51.7%,1-3,25.0%,0,,,,,,,,,,,,QF (Clearwater 25K)
1998,14,10,4,71.4%,22-14,61.1%,170-139,55.0%,2-1,66.7%,0,,,,,,,,,,,,W (El Paso 10K)
Career,200,121,79,60.5%,274-198,58.1%,2296-1987,53.6%,22-26,45.8%,0,,,,,,,,,,,,
