Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2017 Toronto $60K QF,L vs Schnyder,56% (5/9),50% (1/2),0/0,0/0,60% (6/10),1/3,1/2,- (0/0),- (0/0)
2017 Toronto $60K R16,W vs Sebov,71% (12/17),43% (6/14),2/6,1/2,70% (7/10),1/2,0/0,33% (2/6),50% (3/6)
2017 Templeton CA $60K R16,L vs Loeb,57% (4/7),0% (0/1),0/0,0/0,33% (2/6),0/2,0/1,- (0/0),- (0/0)
2017 Templeton CA $60K R32,W vs Potapova,58% (7/12),45% (5/11),2/2,1/1,83% (5/6),0/0,0/0,- (0/0),- (0/0)
2017 Las Vegas NV $60K R16,L vs Mateas,33% (3/9),25% (5/20),0/8,0/0,36% (4/11),2/4,0/1,50% (3/6),33% (2/6)
2017 Las Vegas NV $60K R32,W vs Haas,75% (6/8),75% (6/8),2/2,1/1,63% (5/8),0/0,0/0,- (0/0),- (0/0)
2017 Granby $60K R16,L vs Bouzkova,70% (7/10),67% (6/9),1/1,0/0,50% (7/14),6/8,3/4,- (0/0),- (0/0)
2017 Granby $60K R32,W vs Dunne,48% (11/23),58% (7/12),2/4,1/2,50% (5/10),0/1,0/0,45% (5/11),45% (5/11)
2017 Gatineau $25K R16,L vs Wozniak,0% (0/6),75% (3/4),0/0,0/0,38% (5/13),0/2,0/1,- (0/0),- (0/0)
2017 Gatineau $25K R32,W vs Zlochova,53% (8/15),100% (4/4),2/4,1/1,67% (2/3),0/0,0/0,- (0/0),- (0/0)
2017 Tampa FL $15K R16,L vs Larcher De Brito,21% (3/14),67% (6/9),1/1,0/0,55% (11/20),0/2,0/1,- (0/0),- (0/0)
2017 Tampa FL $15K R32,W vs Moreno Kaste,63% (5/8),70% (7/10),2/2,1/1,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2016 Saguenay $50K R32,L vs Brady,100% (4/4),100% (1/1),0/0,0/0,33% (2/6),0/2,0/1,- (0/0),- (0/0)
2012 Las Vegas NV 50K QF,L vs Rogers,45% (5/11),100% (2/2),0/0,0/0,17% (1/6),0/2,0/1,- (0/0),- (0/0)
2012 El Paso TX 25K R32,W vs Hsu,36% (5/14),50% (8/16),2/2,1/1,50% (6/12),1/2,0/0,- (0/0),- (0/0)
2012 Sacramento CA 50K R16,W vs Alves,78% (7/9),63% (5/8),2/3,1/2,- (0/0),0/0,0/0,- (0/0),- (0/0)
2012 Sacramento CA 50K R32,W vs Profit,58% (7/12),83% (5/6),2/3,1/1,- (0/0),0/0,0/0,- (0/0),- (0/0)
2012 Pelham AL 25K R32,L vs Vandeweghe,36% (4/11),13% (1/8),0/0,0/0,58% (7/12),4/6,4/5,- (0/0),- (0/0)
2012 Portimao 10K F,L vs Ozga,45% (5/11),30% (3/10),1/2,0/0,59% (10/17),0/2,0/1,- (0/0),- (0/0)
2011 Quebec City R32,L vs Arvidsson,56% (5/9),50% (4/8),1/1,0/0,68% (15/22),5/7,0/1,- (0/0),- (0/0)
2017 (12 matches),,51.4%,53.8%,46.7%,75.0%,52.7%,41.7%,40.0%,43.5%,43.5%
2016 (1 matches),,100.0%,100.0%,-,-,33.3%,0.0%,0.0%,-,-
2012 (6 matches),,48.5%,48.0%,70.0%,75.0%,51.1%,41.7%,57.1%,-,-
2011 (1 matches),,55.6%,50.0%,100.0%,-,68.2%,71.4%,0.0%,-,-
Career (20 matches),,51.6%,52.1%,53.7%,75.0%,53.5%,44.4%,42.1%,43.5%,43.5%
