Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
4,Eva Vedder [NED],2,2,50.0%,0,0,0,-,2023,2025,1,0.33,3.1%,6.2%,75.4%,53.1%,31.3%,47.7%,17.5%,66.7%,0.0%
3,Victoria Mboko [CAN],1,2,33.3%,1,1,0,100.0%,2024,2025,1,0.77,2.1%,8.2%,60.8%,50.8%,44.7%,48.5%,39.7%,62.5%,100.0%
2,Ekaterine Gorgodze [GEO],1,1,50.0%,1,1,0,100.0%,2024,2026,1,0.94,9.4%,11.8%,52.9%,68.9%,40.0%,55.3%,42.2%,33.3%,31.3%
2,Ayla Aksu [USA],1,1,50.0%,2,1,1,50.0%,2024,2025,1,1.31,0.0%,6.8%,72.6%,60.4%,45.0%,56.2%,57.4%,81.8%,42.9%
2,Lola Radivojevic [SRB],1,1,50.0%,1,0,1,0.0%,2024,2025,1,0.32,0.0%,11.5%,51.9%,51.9%,32.0%,42.3%,18.4%,50.0%,0.0%
2,Alice Rame [FRA],1,1,50.0%,1,0,1,0.0%,2025,2025,2,0.99,2.6%,5.2%,69.5%,60.7%,38.3%,53.9%,45.7%,55.6%,56.3%
2,Kaja Juvan [SLO],1,1,50.0%,0,0,0,-,2025,2025,2,0.87,1.0%,7.9%,49.5%,60.0%,39.2%,49.5%,43.7%,38.5%,60.0%
2,Darja Semenistaja [LAT],2,0,100.0%,1,1,0,100.0%,2025,2025,2,1.02,5.7%,6.9%,65.7%,63.5%,38.3%,54.9%,46.0%,60.9%,43.5%
2,Carson Branstine [USA],0,2,0.0%,0,0,0,-,2024,2025,2,0.74,2.1%,9.8%,61.5%,62.5%,40.0%,53.8%,34.2%,61.9%,37.5%
2,Francesca Curmi [MLT],2,0,100.0%,1,0,1,0.0%,2024,2025,1,1.02,2.7%,2.7%,65.5%,60.8%,35.9%,52.2%,48.6%,50.0%,57.1%
2,Lucija Ciric Bagaric [CRO],2,0,100.0%,1,1,0,100.0%,2024,2025,1,2.51,4.5%,0.0%,63.6%,78.6%,50.0%,68.2%,80.0%,100.0%,66.7%
2,Julia Grabher [AUT],1,1,50.0%,1,0,1,0.0%,2025,2025,2,1.00,0.0%,5.1%,65.7%,70.0%,51.1%,63.5%,36.5%,28.6%,44.4%
2,Victoria Jimenez Kasintseva [AND],1,1,50.0%,0,0,0,-,2024,2025,1,0.64,0.0%,11.1%,60.0%,51.9%,33.3%,44.4%,35.5%,0.0%,0.0%
2,Guiomar Maristany Zuleta De Reales [ESP],1,1,50.0%,0,0,0,-,2024,2025,1,0.85,0.0%,12.3%,66.7%,63.2%,21.1%,49.1%,43.3%,33.3%,44.4%
2,Julieta Lara Estable [ARG],2,0,100.0%,0,0,0,-,2025,2025,2,2.24,2.4%,2.4%,74.4%,78.7%,52.4%,72.0%,63.0%,100.0%,50.0%
