Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,6,5,1,83.3%,11-2,84.6%,81-56,59.1%,2-2,50.0%,6,91.2%,26.2%,12.7%,1.6%,65.3%,78.8%,54.2%,70.3%,38.6%,54.6%,1.30,W (Brisbane 2)
2023,9,5,4,55.6%,11-10,52.4%,101-95,51.5%,1-1,50.0%,9,79.2%,24.5%,7.1%,2.4%,61.1%,72.3%,50.7%,63.9%,39.7%,51.1%,1.10,QF (Tallahassee)
2022,49,32,17,65.3%,69-47,59.5%,605-539,52.9%,8-9,47.1%,49,80.6%,25.0%,8.5%,2.9%,61.2%,72.7%,50.5%,64.1%,38.9%,51.3%,1.08,W (Cordenons)
2021,12,6,6,50.0%,15-16,48.4%,153-159,49.0%,4-2,66.7%,12,81.5%,16.8%,7.7%,2.8%,62.0%,72.6%,48.8%,63.5%,37.1%,49.8%,1.02,SF (Biella 6)
2020,4,1,3,25.0%,4-6,40.0%,44-52,45.8%,1-1,50.0%,4,76.6%,14.9%,9.8%,3.5%,57.5%,72.4%,47.0%,61.6%,32.5%,47.8%,0.85,R32 (3x)
2019,42,28,14,66.7%,57-37,60.6%,476-420,53.1%,8-5,61.5%,42,80.9%,26.0%,9.2%,2.4%,62.4%,71.6%,51.3%,63.9%,39.4%,51.3%,1.09,W (2x)
2018,13,5,8,38.5%,12-18,40.0%,119-150,44.2%,0-0,-,13,73.1%,16.8%,9.3%,5.1%,57.8%,69.8%,48.0%,60.6%,33.8%,47.0%,0.86,SF (Jinan)
2017,10,2,8,20.0%,6-17,26.1%,91-123,42.5%,0-1,0.0%,10,65.4%,19.8%,8.2%,3.1%,64.8%,66.0%,43.0%,57.9%,35.6%,46.5%,0.84,R16 (2x)
2016,3,1,2,33.3%,2-5,28.6%,27-36,42.9%,0-0,-,3,71.0%,15.6%,9.9%,2.8%,61.3%,70.3%,48.6%,61.9%,34.1%,47.8%,0.89,R16 (Nanchang)
2015,4,1,3,25.0%,3-6,33.3%,34-53,39.1%,2-0,100.0%,4,57.1%,18.6%,6.7%,4.3%,60.9%,52.7%,49.6%,51.5%,37.9%,44.6%,0.78,R16 (Suzhou)
2013,1,0,1,0.0%,1-2,33.3%,16-16,50.0%,0-1,0.0%,1,86.7%,18.8%,11.5%,2.9%,59.6%,74.2%,45.2%,62.5%,36.7%,48.7%,0.98,R32 (Shanghai)
Career,153,86,67,56.2%,191-166,53.5%,1747-1699,50.7%,26-22,54.2%,153,78.7%,22.9%,8.8%,2.9%,61.6%,71.4%,49.8%,63.1%,38.0%,50.3%,1.03,
