Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
30-Mar-2026,Houston,Clay,R32,263,138,(WC) Zhang vs (Q) Jack Pinnington Jones [GBR],,,,,,,,,
18-Mar-2026,Miami Masters,Hard,R128,270,43,Adrian Mannarino [FRA] d. (PR) Zhang,6-3 6-2,0.59,5.7%,3.8%,60.4%,65.6%,33.3%,0/4,1:05
10-Mar-2026,Cap Cana CH,Hard,Q1,262,123,(3) Coleman Wong [HKG] d. (WC) Zhang,6-1 3-6 6-3,0.80,9.6%,4.1%,63.0%,69.6%,44.4%,4/7,1:46
23-Feb-2026,Dubai,Hard,R32,263,8,(1) Felix Auger Aliassime [CAN] d. (PR) Zhang,6-3 7-6(4),0.68,11.0%,1.1%,61.5%,71.4%,42.9%,9/11,1:50
16-Feb-2026,Doha,Hard,R16,319,16,(6) Jakub Mensik [CZE] d. (PR) Zhang,6-3 6-2,0.51,3.5%,5.3%,59.6%,61.8%,43.5%,9/12,1:06
16-Feb-2026,Doha,Hard,R32,319,175,(PR) Zhang d. (Q) Roberto Carballes Baena [ESP],6-4 6-4,1.33,16.7%,0.0%,66.7%,87.5%,50.0%,1/1,1:14
09-Feb-2026,Brisbane 2 CH,Hard,F,365,178,Zhang d. (4) Alex Bolt [AUS],6-2 6-4,1.47,16.7%,0.0%,66.7%,83.3%,50.0%,4/4,1:08
09-Feb-2026,Brisbane 2 CH,Hard,SF,365,174,Zhang d. (3) Rei Sakamoto [JPN],6-1 6-4,1.69,15.1%,1.9%,71.7%,84.2%,46.7%,5/5,1:11
09-Feb-2026,Brisbane 2 CH,Hard,QF,365,405,Zhang d. Hayato Matsuoka [JPN],6-3 7-5,1.47,11.1%,1.6%,66.7%,85.7%,61.9%,1/1,1:42
09-Feb-2026,Brisbane 2 CH,Hard,R16,365,297,Zhang d. (9) Yasutaka Uchiyama [JPN],6-4 7-6(7),1.15,14.7%,4.0%,50.7%,76.3%,54.1%,2/4,1:53
09-Feb-2026,Brisbane 2 CH,Hard,R32,365,545,Zhang d. (WC) Pavle Marinkov [AUS],7-6(4) 6-3,1.35,21.7%,2.9%,71.0%,81.6%,55.0%,2/3,1:37
06-Feb-2026,Davis Cup WG1 PO: CHN vs POR,Hard,RR,367,45,Zhang d. Nuno Borges [POR],7-5 6-4,,,,,,,,
27-Jan-2026,Manama CH,Hard,R32,368,126,Otto Virtanen [FIN] d. (WC) Zhang,4-6 7-6(12) 7-6(5),1.11,4.7%,0.0%,66.9%,70.6%,54.8%,6/9,3:01
19-Jan-2026,Australian Open,Hard,R128,368,21,(18) Francisco Cerundolo [ARG] d. Zhang,6-3 7-6(0) 6-3,0.59,8.1%,1.0%,66.7%,63.6%,42.4%,6/10,2:08
05-Jan-2026,United Cup,Hard,RR,464,5,(2) Felix Auger Aliassime [CAN] d. (18) Zhang,6-4 6-4,0.65,3.6%,3.6%,61.8%,67.6%,57.1%,0/2,1:27
05-Jan-2026,United Cup,Hard,RR,464,42,(18) Zhang d. (7) Zizou Bergs [BEL],6-7(2) 7-6(3) 7-5,1.19,11.1%,0.0%,65.7%,83.1%,56.8%,0/0,2:53
