Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2026 Miami R128,L vs Mannarino,3.7,4.0,3.3,38.1%,42.9%,37.5%,62.5%,52.3%,15.5%,-1.0,-1.3,-3.5,-5.8
2025 Dubai R32,L vs Mpetshi Perricard,2.9,3.0,2.9,49.0%,33.3%,54.5%,33.3%,61.0%,18.9%,2.0,2.7,-4.0,-9.3
2025 Marseille R16,W vs Hurkacz,3.0,2.7,3.3,50.0%,53.1%,75.0%,50.0%,54.7%,13.9%,6.5,6.1,1.0,1.2
2025 Rotterdam R32,L vs Rublev,3.5,3.0,4.1,51.2%,32.3%,45.5%,42.9%,42.3%,19.3%,-5.5,-8.9,-5.0,-5.7
2025 Adelaide R32,L vs Shapovalov,2.7,3.0,2.4,44.3%,11.8%,80.0%,100.0%,56.9%,31.8%,-3.0,-6.1,0.5,1.7
2024 Hangzhou F,L vs Cilic,2.6,2.5,2.6,52.3%,42.1%,20.0%,50.0%,42.3%,14.0%,5.0,9.1,-5.5,-7.7
2024 Hangzhou SF,W vs Yunchaokete,4.1,3.9,4.3,58.8%,34.6%,30.8%,66.7%,54.9%,10.5%,7.5,6.5,-9.0,-9.6
2024 Cincinnati R32,L vs Rublev,2.7,2.4,3.0,38.6%,38.5%,60.0%,100.0%,41.7%,23.3%,2.5,6.9,-8.0,-17.4
2024 Cincinnati R64,W vs Mpetshi Perricard,3.2,4.4,2.3,57.3%,50.0%,66.7%,75.0%,72.8%,18.9%,10.5,14.0,5.0,17.2
2024 Hamburg QF,L vs Zverev,3.1,3.7,2.3,47.1%,30.4%,60.0%,33.3%,51.5%,14.6%,7.0,17.9,-6.0,-14.6
2024 Halle SF,L vs Sinner,3.8,3.5,4.1,45.8%,47.1%,43.8%,50.0%,46.6%,12.7%,-4.0,-4.6,-3.5,-3.7
2024 Roland Garros R32,L vs Tsitsipas,4.1,4.6,3.6,35.5%,34.2%,76.9%,20.0%,55.2%,13.1%,-4.5,-4.6,-7.5,-8.7
2024 Rome QF,L vs Tabilo,3.7,3.5,4.0,47.3%,44.1%,37.5%,50.0%,57.0%,22.1%,11.5,12.1,4.5,7.5
2024 Marseille R16,W vs Auger Aliassime,3.2,2.8,3.5,57.3%,45.0%,72.7%,40.0%,52.7%,7.2%,2.0,2.9,7.5,12.1
2024 United Cup QF,L vs Hurkacz,3.5,3.6,3.4,46.7%,37.9%,55.6%,57.1%,58.0%,22.7%,6.0,7.4,0.5,1.0
2023 United Cup RR,L vs Djokovic,3.4,3.7,3.1,46.9%,32.1%,20.0%,16.7%,48.9%,18.8%,-8.0,-13.3,3.0,5.5
2023 United Cup RR,W vs Lehecka,3.9,3.8,4.0,46.5%,52.5%,61.5%,33.3%,61.3%,7.5%,-9.5,-6.1,3.5,3.6
2023 Tokyo R32,W vs Hurkacz,4.0,4.0,4.1,51.3%,42.0%,72.7%,66.7%,56.6%,13.9%,13.5,8.1,-0.5,-0.4
2023 Shanghai R16,L vs Hurkacz,4.1,4.6,3.6,40.4%,49.0%,65.6%,46.7%,62.9%,15.7%,9.0,4.7,4.5,4.3
2023 Shanghai R64,W vs Gasquet,4.4,3.7,4.8,62.5%,83.3%,37.5%,75.0%,42.4%,10.2%,19.0,31.1,11.5,13.1
Career (28 matches),,3.6,3.7,3.6,49.0%,42.5%,53.9%,52.6%,53.6%,14.0%,3.0,2.8,-0.6,-0.7
