Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2026 Miami R128,L vs Mannarino,61.7%,44.8%,8.5%,2/2,2.50,0.0%,44.8%,30.8%,6.9%,2.60,0.0%,88.9%,56.3%,11.1%,2.38,0.0%
2025 Dubai R32,L vs Mpetshi Perricard,60.6%,34.9%,4.2%,1/2,2.11,33.3%,55.1%,25.9%,0.0%,2.09,52.2%,80.0%,50.0%,15.0%,2.15,0.0%
2025 Marseille R16,W vs Hurkacz,57.9%,49.1%,0.0%,0/0,2.02,27.8%,42.3%,36.4%,0.0%,1.86,46.9%,82.5%,57.6%,0.0%,2.25,0.0%
2025 Rotterdam R32,L vs Rublev,73.8%,35.6%,4.9%,3/0,2.16,22.0%,73.0%,29.6%,5.4%,2.33,40.9%,78.3%,44.4%,4.3%,1.97,0.0%
2025 Adelaide R32,L vs Shapovalov,46.3%,28.0%,1.9%,0/1,2.53,53.1%,40.6%,7.7%,0.0%,2.50,100.0%,66.7%,50.0%,5.6%,2.57,0.0%
2024 Hangzhou F,L vs Cilic,57.8%,35.4%,3.6%,1/2,2.24,10.5%,44.0%,36.4%,2.0%,2.20,17.4%,83.9%,34.6%,6.5%,2.30,0.0%
2024 Hangzhou SF,W vs Yunchaokete,67.2%,39.0%,1.6%,1/0,2.48,2.1%,55.9%,47.4%,2.9%,2.41,3.4%,84.6%,31.8%,0.0%,2.58,0.0%
2024 Cincinnati R32,L vs Rublev,61.2%,30.0%,8.2%,1/3,-,3.4%,55.9%,26.3%,5.9%,-,8.3%,73.3%,36.4%,13.3%,-,0.0%
2024 Cincinnati R64,W vs Mpetshi Perricard,50.7%,54.3%,0.0%,0/0,2.56,83.9%,53.8%,57.1%,0.0%,2.58,92.3%,70.0%,50.0%,0.0%,2.56,77.8%
2024 Hamburg QF,L vs Zverev,42.2%,36.8%,6.7%,1/2,-,20.0%,31.3%,40.0%,3.1%,-,36.4%,81.8%,33.3%,18.2%,-,0.0%
2024 Halle SF,L vs Sinner,68.2%,35.6%,4.5%,1/2,2.18,0.0%,58.1%,32.0%,7.0%,2.06,0.0%,90.9%,40.0%,0.0%,2.34,0.0%
2024 Roland Garros R32,L vs Tsitsipas,71.9%,26.1%,3.1%,1/1,-,15.3%,67.4%,25.8%,2.2%,-,22.2%,83.3%,26.7%,5.6%,-,4.3%
2024 Rome QF,L vs Tabilo,65.6%,40.5%,4.7%,2/1,2.24,18.2%,62.5%,28.0%,0.0%,2.38,30.0%,81.0%,58.8%,14.3%,2.13,8.3%
2024 Marseille R16,W vs Auger Aliassime,68.3%,53.7%,1.7%,1/0,2.63,11.1%,72.2%,46.2%,0.0%,2.75,18.8%,75.0%,66.7%,5.0%,2.45,0.0%
2024 United Cup QF,L vs Hurkacz,66.2%,46.5%,0.0%,0/0,2.49,8.6%,58.3%,42.9%,0.0%,2.32,15.8%,88.2%,53.3%,0.0%,2.69,0.0%
2023 United Cup RR,L vs Djokovic,65.2%,30.0%,4.3%,2/0,1.99,2.5%,57.1%,25.0%,3.6%,2.00,4.8%,82.4%,35.7%,5.9%,1.97,0.0%
2023 United Cup RR,W vs Lehecka,65.8%,48.1%,2.5%,1/1,2.10,11.8%,58.1%,40.0%,2.3%,1.99,18.9%,77.1%,55.6%,2.9%,2.24,3.2%
2023 Tokyo R32,W vs Hurkacz,73.6%,52.6%,1.9%,1/1,2.02,10.9%,67.2%,44.4%,1.5%,1.87,11.5%,86.8%,63.6%,2.6%,2.16,10.3%
2023 Shanghai R16,L vs Hurkacz,62.8%,37.3%,3.2%,1/2,2.26,12.2%,53.8%,22.9%,0.0%,2.02,17.9%,82.8%,58.3%,10.3%,2.65,2.9%
2023 Shanghai R64,W vs Gasquet,78.2%,65.1%,1.8%,1/0,-,18.8%,78.9%,70.0%,2.6%,-,12.5%,92.9%,53.8%,0.0%,-,25.0%
Career (28 matches),,64.3%,44.1%,3.5%,50.0%,2.22,15.8%,58.4%,38.8%,2.6%,2.18,23.5%,80.9%,51.0%,5.7%,2.28,5.8%
