Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
1988 Hamburg F,L vs Graf,5.8,6.4,4.9,58.5%,37.9%,20.0%,31.0%,37.0%,25.6%,-7.5,-6.4,-6.5,-4.5
1988 San Antonio F,L vs Graf,4.7,4.7,4.8,43.1%,22.7%,70.0%,18.8%,40.6%,30.0%,-8.5,-10.6,-3.0,-3.6
Career (2 matches),,5.4,5.7,4.9,51.0%,31.4%,40.0%,26.7%,38.4%,27.3%,-8.0,-8.1,-4.8,-4.1
