Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2017 Roland Garros R128,L vs Abanda,19,13,1.5,15.2%,10.4%,19,13,1.5,15.7%,10.7%,8.3%,6.6%,1.4,23.2%,16.8%
2015 Luxembourg R32,L vs Maria,24,26,0.9,16.1%,17.4%,24,20,1.2,17.9%,14.9%,12.7%,5.2%,1.0,19.5%,20.1%
Career (2 matches),,43,39,1.1,15.7%,14.2%,43,33,1.3,16.9%,12.9%,10.6%,5.9%,1.1,21.2%,18.6%
