Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 W60 Luan SF,W vs Raina,57% (8/14),71% (5/7),2/4,1/1,73% (11/15),0/1,0/0,- (0/0),- (0/0)
2019 W60 Luan R16,W vs Plipuech,63% (5/8),78% (7/9),2/5,1/4,0% (0/3),0/0,0/0,- (0/0),- (0/0)
2019 W60 Luan R32,W vs Xu,41% (12/29),32% (6/19),2/7,1/3,0% (0/3),1/2,0/0,50% (3/6),20% (1/5)
2019 Anning R32,L vs Lao,50% (2/4),100% (1/1),0/0,0/0,17% (1/6),0/2,0/1,- (0/0),- (0/0)
2019 Hua Hin R16,L vs Golubic,44% (8/18),25% (3/12),0/0,0/0,33% (2/6),0/2,0/1,33% (2/6),40% (2/5)
2019 Hua Hin R32,W vs Parmentier,73% (8/11),50% (5/10),2/2,1/1,44% (4/9),0/1,0/0,- (0/0),- (0/0)
2019 Hua Hin Q2,W vs Han,50% (5/10),67% (10/15),2/6,1/4,27% (3/11),2/3,2/2,- (0/0),- (0/0)
2019 Hua Hin Q1,W vs Sawasdee,70% (7/10),83% (5/6),2/2,1/1,60% (3/5),0/0,0/0,- (0/0),- (0/0)
2018 Taipei R32,L vs Xun,82% (9/11),60% (3/5),0/6,0/0,0% (0/3),1/3,1/2,57% (8/14),29% (4/14)
2018 Tianjin R32,L vs Martic,54% (14/26),14% (1/7),1/2,0/1,90% (9/10),2/4,2/3,60% (3/5),0% (0/5)
2018 Beijing R64,L vs Cibulkova,50% (4/8),100% (1/1),0/0,0/0,73% (11/15),4/6,2/3,- (0/0),- (0/0)
2018 Wuhan Q2,L vs Peterson,56% (9/16),33% (3/9),1/1,0/0,0% (0/5),0/2,0/1,- (0/0),- (0/0)
2018 Wuhan Q1,W vs Bogdan,42% (10/24),36% (4/11),2/8,1/3,57% (4/7),1/2,0/0,- (0/0),- (0/0)
2018 Hiroshima R32,L vs Kumkhum,50% (5/10),38% (6/16),1/4,0/0,55% (11/20),2/4,1/2,- (0/0),- (0/0)
2018 Nanchang R32,L vs Zhu,43% (3/7),50% (2/4),0/0,0/0,50% (6/12),0/2,0/1,- (0/0),- (0/0)
2018 Wimbledon Q2,L vs Andreescu,70% (7/10),- (0/0),0/0,0/0,25% (1/4),2/4,0/1,- (0/0),- (0/0)
2018 Wimbledon Q1,W vs Buyukakcay,54% (7/13),63% (5/8),2/2,1/1,100% (3/3),0/0,0/0,- (0/0),- (0/0)
2018 Nottingham R16,L vs Barty,100% (5/5),0% (0/2),0/0,0/0,57% (4/7),2/4,1/2,- (0/0),- (0/0)
2018 Nottingham R32,W vs Savinykh,88% (7/8),45% (5/11),2/4,1/1,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2018 Roland Garros R128,L vs Garcia,- (0/0),11% (1/9),0/0,0/0,33% (3/9),3/5,2/3,- (0/0),- (0/0)
2019 (8 matches),,52.9%,53.2%,46.2%,42.9%,41.4%,27.3%,50.0%,41.7%,30.0%
2018 (29 matches),,59.0%,48.9%,47.8%,54.5%,56.7%,50.0%,41.4%,50.0%,43.6%
2017 (45 matches),,56.3%,49.5%,59.0%,68.8%,56.9%,43.8%,41.0%,59.1%,43.1%
2016 (35 matches),,62.5%,44.2%,63.8%,57.1%,62.8%,48.6%,53.1%,48.6%,60.0%
2015 (17 matches),,63.6%,38.0%,51.2%,69.2%,58.2%,50.0%,27.3%,53.3%,37.5%
Career (171 matches),,59.0%,46.3%,55.9%,58.8%,57.3%,46.0%,44.5%,56.8%,43.0%
