Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 W60 Luan SF,W vs Raina,40% (6/15),83% (5/6),2/4,43% (6/14),33% (2/6),3/3,1/1,0/0,0/0,0/0
2019 W60 Luan R16,W vs Plipuech,100% (8/8),88% (7/8),2/3,38% (3/8),0% (0/3),4/7,2/3,0/0,1/2,0/0
2019 W60 Luan R32,W vs Xu,71% (10/14),60% (6/10),2/3,20% (3/15),0% (0/3),4/5,1/2,2/2,1/1,0/0
2019 Anning R32,L vs Lao,13% (1/8),100% (1/1),1/5,71% (5/7),0% (0/5),0/1,0/0,1/1,0/0,1/1
2019 Hua Hin R16,L vs Golubic,50% (6/12),50% (3/6),1/4,42% (5/12),20% (1/5),3/3,0/0,2/2,0/0,0/0
2019 Hua Hin R32,W vs Parmentier,54% (7/13),71% (5/7),2/5,54% (7/13),29% (2/7),4/5,2/2,1/1,1/1,0/0
2019 Hua Hin Q2,W vs Han,79% (11/14),91% (10/11),5/8,69% (9/13),11% (1/9),4/8,0/0,1/1,0/0,1/1
2019 Hua Hin Q1,W vs Sawasdee,56% (5/9),100% (5/5),2/2,33% (3/9),33% (1/3),3/4,1/1,0/0,1/1,0/0
2018 Taipei R32,L vs Xun,33% (4/12),75% (3/4),1/3,25% (3/12),0% (0/3),1/2,0/0,2/2,0/0,2/2
2018 Tianjin R32,L vs Martic,33% (5/15),20% (1/5),0/1,47% (7/15),86% (6/7),1/1,1/1,0/0,0/0,0/0
2018 Beijing R64,L vs Cibulkova,11% (1/9),100% (1/1),1/4,75% (6/8),33% (2/6),1/1,0/0,1/1,0/0,1/1
2018 Wuhan Q2,L vs Peterson,36% (5/14),60% (3/5),0/4,36% (5/14),0% (0/5),3/3,1/1,0/1,0/0,0/1
2018 Wuhan Q1,W vs Bogdan,50% (6/12),67% (4/6),0/3,38% (5/13),40% (2/5),4/4,2/2,0/0,1/1,0/0
2018 Hiroshima R32,L vs Kumkhum,57% (8/14),75% (6/8),3/7,71% (10/14),10% (1/10),2/6,1/2,0/2,0/0,0/1
2018 Nanchang R32,L vs Zhu,38% (3/8),67% (2/3),1/5,67% (6/9),0% (0/6),1/2,0/0,1/2,0/0,0/1
2018 Wimbledon Q2,L vs Andreescu,0% (0/9),- (0/0),0/2,40% (4/10),25% (1/4),0/0,0/0,1/2,0/0,0/1
2018 Wimbledon Q1,W vs Buyukakcay,75% (6/8),83% (5/6),0/0,29% (2/7),100% (2/2),4/4,1/1,0/0,0/0,0/0
2018 Nottingham R16,L vs Barty,11% (1/9),0% (0/1),0/3,63% (5/8),40% (2/5),0/0,0/0,2/2,0/0,1/1
2018 Nottingham R32,W vs Savinykh,75% (6/8),83% (5/6),1/1,25% (2/8),50% (1/2),2/3,0/0,0/0,0/0,0/0
2018 Roland Garros R128,L vs Garcia,43% (3/7),33% (1/3),0/6,100% (6/6),0% (0/6),0/1,0/0,0/0,0/0,0/0
2019 (8 matches),,58.1%,77.8%,50.0%,45.1%,17.1%,69.4%,77.8%,100.0%,80.0%,100.0%
2018 (29 matches),,44.5%,74.5%,29.7%,48.9%,29.4%,66.7%,73.1%,62.1%,61.5%,42.9%
2017 (45 matches),,39.4%,78.4%,29.7%,45.4%,23.6%,62.9%,52.8%,67.6%,41.2%,30.8%
2016 (35 matches),,45.5%,72.6%,26.2%,44.3%,30.4%,67.3%,86.7%,57.1%,80.0%,27.3%
2015 (17 matches),,52.3%,66.0%,35.3%,36.2%,21.1%,71.9%,90.9%,73.7%,100.0%,90.0%
Career (171 matches),,45.0%,73.8%,31.0%,44.2%,25.5%,68.0%,73.8%,66.7%,69.6%,54.7%
