Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2019 Hua Hin R16,L vs Golubic,0.0%,-,3.5%,16.7%,23.0%,29.6%,0.0%,15.2%,23.8%,0.4%,100.0%,121,95
2018 Shenzhen R16,L vs Halep,0.0%,-,2.8%,75.0%,16.1%,33.3%,0.0%,7.9%,30.0%,0.0%,-,114,107
2017 Tianjin R16,L vs Sabalenka,0.0%,-,3.1%,75.0%,29.0%,60.0%,0.0%,9.3%,100.0%,0.0%,-,-26,2
2017 Eastbourne R32,L vs Halep,0.0%,-,3.4%,83.3%,27.5%,53.6%,0.0%,7.4%,15.8%,0.5%,0.0%,122,114
2017 Zhengzhou R32,W vs Plipuech,0.0%,-,12.5%,80.0%,51.3%,41.7%,100.0%,19.4%,28.6%,0.0%,-,264,249
2017 Miami R128,W vs Siegemund,0.0%,-,7.1%,81.8%,20.5%,33.3%,100.0%,11.6%,23.8%,0.0%,-,102,104
2017 Australian Open R32,L vs Williams,0.0%,-,6.3%,33.3%,13.2%,23.5%,0.0%,13.5%,23.5%,0.0%,-,37,25
2016 Nanchang F,W vs King,0.0%,-,4.0%,57.1%,26.4%,39.4%,0.0%,11.0%,15.0%,0.4%,0.0%,207,158
2013 US Open R128,L vs Wozniacki,0.0%,-,4.3%,66.7%,11.9%,18.2%,0.0%,16.2%,43.8%,0.0%,-,201,87
Career (9 matches),,0.0%,-,4.8%,65.0%,22.7%,34.7%,50.0%,11.9%,25.0%,0.2%,33.3%,130,103
