Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2017 US Open R128,W vs Liu,24,43,0.6,13.9%,24.9%,21,42,0.5,12.8%,25.6%,8.5%,3.0%,0.5,8.1%,15.0%
2017 Wimbledon R128,L vs Bogdan,17,21,0.8,17.5%,21.6%,14,18,0.8,16.5%,21.2%,10.6%,5.9%,1.7,17.5%,10.3%
2017 Roland Garros R128,L vs Maria,22,29,0.8,20.0%,26.4%,21,26,0.8,20.4%,25.2%,15.5%,4.9%,1.3,7.3%,5.5%
2017 Australian Open R32,L vs Williams,5,24,0.2,5.2%,25.0%,4,21,0.2,4.6%,24.1%,3.4%,1.1%,1.4,26.0%,18.8%
2017 Australian Open R64,W vs Lepchenko,34,43,0.8,15.6%,19.7%,32,42,0.8,15.5%,20.3%,11.1%,4.3%,0.6,11.0%,17.4%
2017 Australian Open R128,W vs Sramkova,12,24,0.5,10.7%,21.4%,11,20,0.6,11.3%,20.6%,6.2%,5.2%,0.7,16.1%,23.2%
2016 US Open R64,L vs Osaka,24,20,1.2,17.5%,14.6%,20,17,1.2,17.2%,14.7%,9.5%,6.9%,1.4,15.3%,10.9%
2016 Wimbledon R64,L vs Vinci,27,26,1.0,22.7%,21.8%,23,24,1.0,21.1%,22.0%,11.0%,6.4%,2.7,16.0%,5.9%
2016 Wimbledon R128,W vs Pliskova,35,25,1.4,19.2%,13.7%,29,22,1.3,18.5%,14.0%,10.2%,7.0%,0.9,17.6%,18.7%
2015 Wimbledon R64,L vs Maria,44,41,1.1,22.2%,20.7%,43,38,1.1,23.6%,20.9%,15.9%,7.7%,1.9,13.1%,7.1%
2015 Wimbledon R128,W vs Bouchard,12,15,0.8,7.9%,9.9%,9,13,0.7,6.8%,9.8%,5.3%,1.5%,0.8,12.5%,15.1%
2013 US Open R128,L vs Wozniacki,34,46,0.7,23.8%,32.2%,34,42,0.8,25.4%,31.3%,,,1.0,7.7%,7.7%
Career (12 matches),,290,357,0.8,16.7%,20.6%,261,325,0.8,16.6%,20.6%,9.3%,4.6%,1.0,13.5%,13.1%
