Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
30-Mar-2026,Menorca CH,Clay,R32,237,299,(6) Ferreira Silva vs Daniel Rincon [ESP],,,,,,,,,
23-Mar-2026,Split CH,Clay,R16,238,269,Sascha Gueymard Wayenburg [FRA] d. (5) Ferreira Silva,2-6 6-3 6-4,1.07,0.0%,1.3%,77.6%,71.2%,47.1%,3/6,2:26
23-Mar-2026,Split CH,Clay,R32,238,266,(5) Ferreira Silva d. Daniel Michalski [POL],6-4 6-2,1.47,3.6%,0.0%,65.5%,72.2%,57.9%,3/4,1:50
16-Mar-2026,Murcia CH,Clay,R32,238,86,(4) Sebastian Ofner [AUT] d. (Q) Ferreira Silva,6-2 7-6(4),0.70,4.1%,5.4%,67.6%,62.0%,41.7%,6/9,1:35
16-Mar-2026,Murcia CH,Clay,Q2,238,425,(1) Ferreira Silva d. (8) Rudolf Molleker [GER],6-7(4) 7-6(6) 6-4,1.07,4.7%,1.9%,74.8%,71.3%,51.9%,3/5,3:02
16-Mar-2026,Murcia CH,Clay,Q1,238,749,(1) Ferreira Silva d. Yanaki Milev [BUL],6-0 6-4,1.52,1.6%,0.0%,83.6%,56.9%,70.0%,7/9,1:24
23-Feb-2026,Pune CH,Hard,R16,240,346,Duje Ajdukovic [CRO] d. (5) Ferreira Silva,6-2 6-2,0.59,2.0%,2.0%,69.4%,55.9%,26.7%,4/9,1:14
23-Feb-2026,Pune CH,Hard,R32,240,298,(5) Ferreira Silva d. Petr Bar Biryukov [RUS],6-3 6-4,1.74,0.0%,1.7%,66.1%,79.5%,65.0%,3/3,1:36
16-Feb-2026,New Delhi CH,Hard,R32,224,168,(2) Rei Sakamoto [JPN] d. Ferreira Silva,6-2 6-2,0.51,0.0%,4.1%,67.3%,45.5%,50.0%,2/7,1:10
09-Feb-2026,Chennai CH,Hard,F,255,196,(6) Ferreira Silva d. (2) Federico Agustin Gomez [ARG],6-4 6-7(10) 6-4,1.24,0.0%,2.7%,72.7%,68.8%,60.0%,8/11,2:58
09-Feb-2026,Chennai CH,Hard,SF,255,214,(6) Ferreira Silva d. (4) Ilia Simakin [RUS],6-4 6-2,1.76,6.0%,0.0%,72.0%,77.8%,64.3%,0/0,1:15
09-Feb-2026,Chennai CH,Hard,QF,255,388,(6) Ferreira Silva d. Ioannis Xilas [GRE],6-2 6-4,1.42,1.9%,3.8%,56.6%,70.0%,69.6%,1/2,1:30
09-Feb-2026,Chennai CH,Hard,R16,255,327,(6) Ferreira Silva d. Duje Ajdukovic [CRO],6-3 6-4,1.23,2.5%,2.5%,71.3%,64.9%,47.8%,7/9,1:45
09-Feb-2026,Chennai CH,Hard,R32,255,434,(6) Ferreira Silva d. Karan Singh [IND],6-4 6-4,1.63,5.8%,0.0%,80.8%,81.0%,70.0%,1/1,1:19
26-Jan-2026,Oeiras 2 CH,Hard,SF,265,200,Daniil Glinka [EST] d. Ferreira Silva,4-6 7-5 6-4,0.87,2.0%,4.9%,60.8%,61.3%,47.5%,3/9,2:24
26-Jan-2026,Oeiras 2 CH,Hard,QF,265,263,Ferreira Silva d. Ivan Gakhov [RUS],6-3 6-4,1.54,3.6%,3.6%,53.6%,76.7%,61.5%,2/4,1:32
26-Jan-2026,Oeiras 2 CH,Hard,R16,265,129,Ferreira Silva d. (2) Vilius Gaubas [LTU],5-7 7-6(4) 7-5,1.02,1.9%,6.7%,57.7%,75.0%,43.2%,4/9,3:00
26-Jan-2026,Oeiras 2 CH,Hard,R32,265,210,Ferreira Silva d. Juan Carlos Prado Angelo [BOL],6-2 6-3,1.45,2.2%,2.2%,69.6%,62.5%,57.1%,0/2,1:16
12-Jan-2026,Glasgow CH,Hard,R32,262,459,(Q) Marvin Moeller [GER] d. (5) Ferreira Silva,6-3 1-0 RET,0.62,0.0%,5.1%,71.8%,50.0%,36.4%,1/4,0:40
24-Nov-2025,Maia CH,Clay,R16,253,128,(1) Jan Choinski [GBR] d. Ferreira Silva,6-2 4-6 7-5,0.87,1.1%,1.1%,72.2%,56.9%,48.0%,6/12,2:28
24-Nov-2025,Maia CH,Clay,R32,253,398,Ferreira Silva d. (NG) Federico Bondioli [ITA],3-6 6-3 7-5,1.05,2.9%,2.9%,82.5%,70.6%,33.3%,7/9,2:58
