Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2021,2,0,2,0.0%,0-5,0.0%,20-30,40.0%,0-0,-,2,72.0%,8.0%,4.7%,3.5%,66.5%,62.8%,49.1%,58.2%,21.3%,42.8%,0.51,R64 (Murray River Open)
2020,1,1,0,100.0%,2-1,66.7%,18-10,64.3%,0-1,0.0%,1,78.6%,53.8%,3.3%,4.3%,64.1%,74.6%,42.4%,63.0%,45.3%,54.0%,1.22,
2018,1,0,1,0.0%,0-2,0.0%,9-13,40.9%,0-0,-,1,54.5%,27.3%,3.4%,3.4%,57.6%,52.9%,52.0%,52.5%,41.1%,46.2%,0.87,R32 (Estoril)
2017,3,2,1,66.7%,4-2,66.7%,31-18,63.3%,0-0,-,3,75.0%,52.0%,4.3%,2.2%,66.2%,67.4%,53.2%,62.6%,49.0%,55.7%,1.31,R16 (Estoril)
2016,1,0,1,0.0%,0-2,0.0%,5-12,29.4%,0-0,-,1,50.0%,11.1%,3.8%,5.8%,48.1%,52.0%,55.6%,53.8%,30.8%,42.3%,0.67,R32 (Estoril)
2015,3,1,2,33.3%,3-5,37.5%,35-35,50.0%,0-1,0.0%,1,75.0%,7.7%,2.5%,5.1%,49.4%,71.8%,47.5%,59.5%,28.9%,44.5%,0.71,
2014,2,1,1,50.0%,0-3,0.0%,12-18,40.0%,0-0,-,0,,,,,,,,,,,,
Career,13,5,8,38.5%,9-20,31.0%,130-136,48.9%,0-2,0.0%,9,70.2%,28.1%,3.9%,3.7%,61.3%,65.2%,49.8%,59.2%,36.9%,48.4%,0.90,
