Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,17,10,7,58.8%,22-13,62.9%,180-159,53.1%,1-2,33.3%,16,75.7%,30.4%,2.1%,3.1%,67.2%,67.7%,52.3%,62.6%,40.7%,51.6%,1.09,W (Chennai)
2025,48,26,22,54.2%,55-57,49.1%,552-554,49.9%,7-10,41.2%,48,71.9%,28.0%,3.2%,3.1%,63.3%,65.9%,49.9%,60.0%,40.8%,50.3%,1.02,SF (2x)
2024,9,1,8,11.1%,4-17,19.0%,93-117,44.3%,0-5,0.0%,9,66.0%,24.5%,2.1%,1.4%,61.6%,61.2%,47.4%,55.9%,38.6%,47.5%,0.87,R16 (Lisbon)
2023,33,11,22,33.3%,27-47,36.5%,327-384,46.0%,5-7,41.7%,33,71.5%,20.4%,4.1%,2.8%,59.4%,67.1%,49.6%,60.0%,37.3%,48.7%,0.93,F (Troisdorf)
2022,50,28,22,56.0%,63-55,53.4%,589-581,50.3%,15-8,65.2%,48,76.6%,23.2%,4.5%,2.9%,58.3%,68.0%,52.3%,61.5%,38.2%,50.1%,0.99,F (2x)
2021,39,20,19,51.3%,51-44,53.7%,481-447,51.8%,4-9,30.8%,39,73.0%,30.9%,4.0%,2.3%,62.7%,66.6%,50.7%,60.7%,41.5%,50.9%,1.06,QF (7x)
2020,24,12,12,50.0%,27-26,50.9%,278-254,52.3%,3-7,30.0%,23,76.4%,28.1%,5.3%,3.5%,62.2%,68.1%,51.1%,61.7%,40.4%,50.9%,1.05,F (Sao Paulo)
2019,48,29,19,60.4%,64-46,58.2%,552-488,53.1%,11-6,64.7%,48,74.2%,31.7%,4.4%,2.7%,62.0%,67.0%,51.6%,61.1%,42.1%,51.5%,1.08,SF (4x)
2018,15,6,9,40.0%,15-21,41.7%,175-181,49.2%,1-3,25.0%,15,74.9%,24.3%,5.9%,3.0%,57.4%,67.7%,52.8%,61.3%,38.6%,49.8%,1.00,QF (3x)
2017,4,2,2,50.0%,5-5,50.0%,45-49,47.9%,1-0,100.0%,4,71.7%,23.4%,5.6%,4.9%,58.5%,67.0%,48.0%,59.2%,37.7%,48.4%,0.92,R16 (2x)
2016,20,7,13,35.0%,17-26,39.5%,198-221,47.3%,3-4,42.9%,20,69.8%,25.1%,3.3%,3.0%,54.8%,66.9%,47.1%,58.0%,38.9%,48.5%,0.93,SF (Bangkok)
2015,17,6,11,35.3%,15-26,36.6%,182-215,45.8%,4-4,50.0%,17,69.7%,21.6%,3.6%,3.2%,57.7%,65.6%,51.4%,59.6%,36.7%,48.2%,0.91,R16 (6x)
2014,2,1,1,50.0%,3-2,60.0%,25-25,50.0%,1-0,100.0%,2,79.2%,20.0%,5.4%,4.2%,56.5%,70.5%,52.1%,62.5%,40.9%,51.1%,1.09,R16 (Segovia)
2013,1,0,1,0.0%,0-2,0.0%,6-12,33.3%,0-0,-,1,66.7%,0.0%,5.1%,5.1%,47.5%,82.1%,38.7%,59.3%,34.8%,46.1%,0.86,R32 (Guimaraes)
Career,327,159,168,48.6%,368-387,48.7%,3683-3687,50.0%,56-65,46.3%,323,73.3%,26.6%,4.1%,2.9%,60.7%,66.9%,50.7%,60.5%,39.8%,50.1%,1.01,
