Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,3,2,1,66.7%,4-3,57.1%,29-26,52.7%,0-0,-,3,64.3%,40.7%,4.1%,5.3%,68.0%,60.9%,48.1%,56.8%,43.9%,50.8%,1.02,QF (Cluj-Napoca)
2025,4,1,3,25.0%,2-7,22.2%,34-50,40.5%,0-2,0.0%,3,60.0%,22.6%,2.1%,2.6%,69.6%,57.8%,44.1%,53.6%,40.6%,46.7%,0.88,R16 (Iasi)
2024,3,1,2,33.3%,4-5,44.4%,36-43,45.6%,0-0,-,3,56.1%,34.2%,0.0%,5.3%,70.3%,54.9%,43.8%,51.6%,44.2%,47.7%,0.91,R16 (Merida)
2023,1,0,1,0.0%,0-2,0.0%,5-12,29.4%,0-0,-,1,22.2%,37.5%,0.0%,9.4%,56.6%,43.3%,21.7%,34.0%,42.9%,38.2%,0.65,R32 (Warsaw)
2022,4,2,2,50.0%,6-4,60.0%,45-42,51.7%,0-0,-,4,67.4%,36.4%,0.3%,3.4%,68.3%,59.0%,51.6%,56.7%,43.4%,50.1%,1.00,R16 (Warsaw)
Career,15,6,9,40.0%,16-21,43.2%,149-173,46.3%,0-2,0.0%,14,59.6%,33.8%,1.3%,4.4%,68.4%,57.3%,45.4%,53.5%,43.0%,48.2%,0.93,
