Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,3,2,1,66.7%,4-3,57.1%,29-26,52.7%,0-0,-,3,64.3%,40.7%,4.1%,5.3%,68.0%,60.9%,48.1%,56.8%,43.9%,50.8%,1.02
Clay,2,1,1,50.0%,2-3,40.0%,24-25,49.0%,0-1,0.0%,2,70.8%,29.2%,2.5%,2.5%,71.7%,63.2%,42.2%,57.2%,42.9%,49.8%,1.00
Internationals,5,3,2,60.0%,6-6,50.0%,53-51,51.0%,0-1,0.0%,5,67.3%,35.3%,3.4%,4.0%,69.8%,62.0%,45.5%,57.0%,43.4%,50.3%,1.01
Quarter-finals,1,0,1,0.0%,0-2,0.0%,4-12,25.0%,0-0,-,1,37.5%,12.5%,9.1%,11.4%,70.5%,54.8%,23.1%,45.5%,23.1%,34.9%,0.42
vs Righties,4,2,2,50.0%,4-5,44.4%,41-42,49.4%,0-1,0.0%,3,74.2%,30.0%,4.9%,4.3%,72.3%,69.9%,41.2%,62.0%,40.7%,51.5%,1.07
vs Lefties,2,1,1,50.0%,2-3,40.0%,21-22,48.8%,0-1,0.0%,2,57.1%,42.9%,1.4%,3.5%,66.7%,51.0%,50.0%,50.7%,46.8%,48.8%,0.95
