Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2022 Warsaw R32,W vs Masarova,1.18,1.33,54.6,2.5,0.0%,58.8%,0.0%,51.5%,44.1%,58.1%
2022 Wimbledon R64,L vs Riske Amritraj,1.06,0.72,49.0,7.0,0.0%,41.9%,0.0%,58.5%,28.6%,39.4%
2022 Wimbledon R128,W vs Siniakova,1.03,1.53,55.3,2.0,0.0%,63.0%,0.0%,70.4%,50.0%,48.3%
2022 W60 Prague F,W vs Gorgodze,1.07,1.37,55.8,2.0,2.9%,54.3%,0.0%,70.6%,45.5%,51.7%
2019 W60 Warsaw SF,W vs Kan,0.89,1.83,39.1,2.7,-,73.9%,-,65.0%,56.0%,68.0%
2019 W25 Grodzisk Mazowiecki SF,W vs Piter,1.27,2.10,31.2,2.1,-,68.0%,-,54.5%,70.8%,54.5%
2019 W25 Grodzisk Mazowiecki R16,W vs Kubka,1.09,1.26,59.9,2.5,-,62.5%,-,56.3%,40.5%,52.9%
2019 W25 Bytom SF,W vs Lodikova,1.05,1.62,42.2,2.1,-,57.6%,-,60.6%,60.0%,66.7%
2019 W60 Stare Splavy R32,W vs Errani,1.08,1.37,56.4,2.0,-,50.0%,-,61.8%,43.3%,70.4%
2019 W25 Essen QF,L vs Benoit,0.95,0.73,50.0,2.1,-,38.9%,-,46.9%,44.4%,42.9%
2019 W25 Essen R16,W vs Tomova,1.04,1.45,46.4,2.4,-,51.3%,-,55.3%,65.5%,65.4%
2019 W25 Sunderland QF,L vs Andrei,0.91,0.85,66.4,5.4,0.0%,44.2%,0.0%,61.4%,40.8%,48.8%
2019 W25 Sunderland R16,W vs Manasse,1.07,1.11,83.3,5.7,0.0%,55.7%,1.7%,57.6%,45.8%,44.6%
2019 W25 Sunderland R32,W vs Stojanovic,1.17,1.26,76.6,2.7,2.5%,50.0%,2.6%,71.8%,36.7%,47.9%
2019 W25 Bolton QF,L vs Diatchenko,0.91,0.80,65.3,2.6,0.0%,37.5%,0.0%,51.6%,52.6%,44.1%
2019 W25 Bolton R16,W vs Ponchet,0.88,1.42,54.5,3.3,0.0%,72.4%,3.8%,61.5%,51.3%,54.1%
2019 W25 Altenkirchen SF,L vs Zanevska,1.00,0.75,58.1,2.2,0.0%,39.4%,0.0%,51.6%,40.0%,42.4%
2019 W25 Altenkirchen QF,W vs Rubini,1.20,1.59,50.8,2.1,0.0%,59.3%,0.0%,75.0%,50.0%,37.9%
2019 W25 Altenkirchen R16,W vs Cengiz,1.03,1.33,59.2,2.0,0.0%,50.0%,0.0%,73.5%,50.0%,50.0%
2017 Zawada Near Opole $25K SF,L vs Piter,0.90,0.74,54.0,2.4,0.0%,65.6%,0.0%,48.4%,35.9%,34.3%
2022 (4 matches),,1.08,1.16,53.4,2.6,0.7%,53.2%,0.0%,62.2%,41.7%,49.2%
2019 (15 matches),,1.03,1.18,59.0,2.5,0.2%,52.9%,0.6%,60.1%,48.2%,51.2%
2017 (12 matches),,1.00,1.06,53.1,2.4,0.5%,54.0%,1.6%,58.2%,44.0%,48.8%
2016 (10 matches),,1.00,1.08,54.1,2.5,1.1%,53.2%,0.9%,53.7%,51.3%,49.7%
Career (41 matches),,1.02,1.12,55.6,2.5,0.5%,53.3%,0.9%,58.2%,47.1%,49.9%
