Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
30-Mar-2026,Houston,Clay,Q1,243,187,(5) Clement Tabur [FRA] d. Galan,6-2 7-5,0.81,1.8%,0.0%,59.6%,58.8%,47.8%,6/10,1:38
09-Mar-2026,Santiago CH,Clay,R32,182,291,(WC) Diego Dedura Palomero [GER] d. (6) Galan,6-4 7-5,0.83,4.5%,2.2%,62.9%,58.9%,45.5%,7/11,1:42
02-Mar-2026,Brasilia CH,Clay,R32,182,301,Gustavo Heide [BRA] d. (7) Galan,6-1 4-6 7-6(3),0.83,5.6%,1.9%,53.3%,61.4%,54.0%,6/10,2:50
23-Feb-2026,Santiago,Clay,Q2,188,137,(4) Andrea Pellegrino [ITA] d. (8) Galan,6-7(2) 7-6(7) 6-4,0.86,6.7%,3.7%,57.0%,72.7%,39.7%,3/8,2:58
23-Feb-2026,Santiago,Clay,Q1,188,333,(8) Galan d. (Alt) Facundo Mena [ARG],7-6(5) 7-6(4),1.20,5.4%,9.5%,59.5%,84.1%,56.7%,0/1,1:55
16-Feb-2026,Rio de Janeiro,Clay,Q1,184,122,(5) Dino Prizmic [CRO] d. Galan,6-1 6-2,0.48,0.0%,4.9%,58.5%,54.2%,17.6%,3/8,1:09
09-Feb-2026,Buenos Aires,Clay,Q2,187,229,Lautaro Midon [ARG] d. (4) Galan,6-4 4-6 6-3,0.88,2.4%,3.5%,70.6%,55.0%,48.0%,4/10,2:21
09-Feb-2026,Buenos Aires,Clay,Q1,187,346,(4) Galan d. (WC) Juan Bautista Torres [ARG],6-2 7-6(4),1.39,1.7%,1.7%,76.3%,71.1%,71.4%,0/1,1:36
19-Jan-2026,Australian Open,Hard,Q1,154,179,Hugo Grenier [FRA] d. Galan,7-6(9) 1-0 RET,0.79,4.8%,1.6%,61.3%,65.8%,45.8%,3/5,1:29
05-Jan-2026,Canberra CH,Hard,R16,155,136,Kyrian Jacquet [FRA] d. Galan,6-2 6-4,0.50,5.8%,5.8%,65.4%,61.8%,33.3%,0/4,1:04
05-Jan-2026,Canberra CH,Hard,R32,155,230,Galan d. (Q) Lukas Neumayer [AUT],7-5 7-5,1.16,21.4%,6.0%,63.1%,79.2%,41.9%,4/5,1:51
22-Sep-2025,Lisbon CH,Clay,R32,132,143,Marco Trungelliti [ARG] d. (7) Galan,6-2 7-6(3),0.57,3.3%,3.3%,66.7%,65.0%,35.0%,3/6,1:21
15-Sep-2025,Bad Waltersdorf CH,Clay,R32,130,268,(Alt) Facundo Diaz Acosta [ARG] d. (7) Galan,6-4 6-2,0.69,5.0%,1.7%,65.0%,64.1%,47.6%,5/8,1:28
