Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,8,2,6,25.0%,7-16,30.4%,96-125,43.4%,2-1,66.7%,8,70.4%,16.4%,6.6%,4.1%,60.9%,69.0%,43.9%,59.2%,33.6%,47.0%,0.82,R32 (3x)
2024,23,7,16,30.4%,21-39,35.0%,269-330,44.9%,6-6,50.0%,23,70.3%,19.4%,6.4%,1.8%,61.5%,66.0%,46.5%,58.5%,36.8%,48.0%,0.89,R16 (5x)
2023,31,9,22,29.0%,28-52,35.0%,366-420,46.6%,6-7,46.2%,29,74.5%,17.7%,7.9%,2.5%,63.6%,69.2%,47.0%,61.1%,35.5%,48.6%,0.91,QF (Kitzbuhel)
2022,26,14,12,53.8%,37-32,53.6%,331-326,50.4%,4-2,66.7%,24,74.7%,24.4%,4.4%,1.4%,63.5%,67.0%,50.1%,60.8%,38.1%,49.7%,0.97,QF (3x)
2021,24,11,13,45.8%,26-32,44.8%,274-299,47.8%,5-5,50.0%,22,74.8%,20.6%,4.6%,1.8%,62.6%,69.8%,48.7%,61.9%,35.9%,49.1%,0.94,SF (Santiago)
2020,7,4,3,57.1%,12-10,54.5%,104-95,52.3%,1-0,100.0%,7,75.0%,27.6%,6.2%,0.9%,64.3%,67.6%,52.3%,62.1%,39.9%,51.4%,1.05,
2019,8,4,4,50.0%,9-9,50.0%,88-83,51.5%,1-1,50.0%,8,79.5%,22.1%,5.9%,1.8%,61.8%,68.4%,53.1%,62.5%,37.1%,49.8%,0.99,SF (Houston)
2018,5,3,2,60.0%,9-6,60.0%,72-59,55.0%,0-0,-,5,75.8%,33.8%,7.0%,1.4%,61.5%,68.7%,45.8%,59.9%,39.4%,50.1%,0.98,
2015,2,1,1,50.0%,3-2,60.0%,24-27,47.1%,2-0,100.0%,2,84.0%,4.2%,6.4%,4.1%,58.5%,78.0%,54.9%,68.4%,23.4%,47.8%,0.74,R16 (Bogota)
Career,134,55,79,41.0%,152-198,43.4%,1624-1764,47.9%,27-22,55.1%,128,74.0%,21.0%,6.1%,2.0%,62.6%,68.2%,48.2%,60.7%,36.5%,48.9%,0.93,
