Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2025 Oeiras 1 CH R32,W vs Bertrand,1.15,2.43,35.0,2.2,12.0%,84.0%,14.3%,71.4%,34.6%,58.3%
2024 Curitiba CH R16,L vs Alves,1.08,0.85,66.5,12.3,9.6%,65.4%,6.4%,66.0%,24.5%,30.0%
2024 Curitiba CH R32,W vs Rocha,0.99,1.87,39.0,3.0,8.3%,79.2%,0.0%,58.8%,60.0%,50.0%
2024 Campinas CH R32,W vs Dutra Da Silva,1.24,1.41,54.5,3.6,9.1%,54.5%,2.4%,57.1%,52.8%,46.9%
2024 Tiburon CH QF,L vs Basavareddy,1.11,0.71,53.2,2.8,0.0%,37.9%,0.0%,46.2%,37.9%,37.0%
2024 Antofagasta CH R16,L vs De Jong,0.67,0.61,41.9,2.1,0.0%,60.0%,4.5%,68.2%,34.3%,32.3%
2024 Bogota CH QF,W vs Ficovich,1.53,2.86,32.4,2.2,4.3%,73.9%,0.0%,77.3%,50.0%,41.2%
2024 Acapulco CH Q1,W vs Zhu,0.88,1.39,50.4,2.0,0.0%,61.5%,0.0%,68.2%,41.9%,70.0%
2019 M15 Cancun R16,L vs Hidalgo,0.72,0.35,27.7,2.2,0.0%,56.5%,0.0%,40.0%,20.8%,28.6%
2019 M15 Cancun R32,W vs Romero Estrada,1.30,2.47,39.1,2.2,17.9%,64.3%,3.6%,67.9%,68.8%,60.0%
2019 M25 Calabasas CA QF,L vs Baird,0.75,0.82,64.1,3.0,2.5%,62.5%,0.0%,63.9%,46.8%,33.3%
2019 M25 Calabasas CA R16,W vs Fawcett,1.45,1.89,39.4,2.0,0.0%,65.7%,0.0%,71.9%,42.9%,38.1%
2019 M25 Calabasas CA R32,W vs Peniston,1.22,1.99,38.8,2.3,0.0%,72.4%,0.0%,76.9%,50.0%,31.8%
2019 M15 Tucson AZ F,L vs Redlicki,0.83,0.71,51.8,2.1,9.7%,64.5%,3.6%,46.4%,41.2%,33.3%
2019 M15 Tucson AZ SF,W vs Strode,1.13,1.45,51.3,2.8,16.1%,77.4%,7.4%,51.9%,45.2%,43.3%
2019 M15 Tucson AZ R16,W vs Boyer,1.25,1.96,40.4,2.2,3.7%,77.8%,4.2%,66.7%,39.5%,47.2%
2019 M15 Tucson AZ R32,W vs Freund,1.25,1.26,64.0,3.1,4.4%,62.2%,2.6%,59.0%,40.9%,38.1%
2019 M15 Palmanova R32,L vs Madaras,0.93,0.77,63.1,4.0,-,53.8%,-,68.8%,35.0%,29.7%
2018 Winston-Salem Q1,L vs Andreozzi,0.89,0.78,50.5,10.2,4.7%,58.1%,0.0%,50.0%,50.0%,30.2%
2017 USA F11 QF,L vs Klahn,0.82,0.65,45.6,2.4,3.0%,66.7%,0.0%,73.3%,13.9%,35.5%
2025 (1 matches),,1.15,2.43,35.0,2.2,12.0%,84.0%,14.3%,71.4%,34.6%,58.3%
2024 (7 matches),,1.06,1.16,51.1,2.8,5.4%,61.0%,2.5%,62.6%,40.8%,43.2%
2019 (10 matches),,1.06,1.17,50.5,2.5,5.2%,65.2%,2.1%,62.0%,42.1%,37.5%
2018 (1 matches),,0.89,0.78,50.5,10.2,4.7%,58.1%,0.0%,50.0%,50.0%,30.2%
2017 (1 matches),,0.82,0.65,45.6,2.4,3.0%,66.7%,0.0%,73.3%,13.9%,35.5%
Career (20 matches),,1.04,1.13,49.8,2.7,5.4%,64.1%,2.4%,62.3%,40.3%,39.6%
