Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2025 Oeiras 1 CH R32,W vs Bertrand,3.9,3.3,4.5,62.3%,66.7%,53.3%,50.0%,49.7%,5.3%,12.5,17.4,7.0,9.9
2024 Curitiba CH R16,L vs Alves,4.1,4.7,3.4,45.0%,43.3%,70.6%,47.6%,59.7%,4.2%,12.5,7.6,5.5,4.8
2024 Curitiba CH R32,W vs Rocha,4.5,5.5,3.6,57.4%,71.4%,70.0%,60.0%,56.9%,1.4%,9.5,10.6,11.0,16.2
2024 Campinas CH R16,L vs Ugo Carabelli,5.6,5.8,5.5,44.1%,62.5%,47.4%,50.0%,55.3%,7.2%,13.0,7.2,0.5,0.4
2024 Campinas CH R32,W vs Dutra Da Silva,4.1,4.5,3.6,57.3%,52.4%,47.1%,38.5%,45.6%,10.8%,8.5,8.3,-0.5,-0.4
2024 Tiburon CH QF,L vs Basavareddy,4.9,4.1,5.7,36.4%,51.7%,27.3%,37.5%,52.6%,18.5%,4.0,3.5,3.5,4.0
2024 Antofagasta CH R16,L vs De Jong,6.0,6.5,5.6,36.7%,52.0%,50.0%,56.0%,55.7%,8.3%,1.0,0.6,5.5,4.5
2024 Bogota CH QF,W vs Ficovich,4.0,4.0,4.0,60.9%,77.8%,54.5%,40.0%,54.9%,8.3%,3.5,5.1,11.0,20.0
2024 Acapulco CH Q1,W vs Zhu,5.4,5.9,5.1,55.3%,62.1%,64.3%,63.2%,61.1%,8.8%,6.5,4.1,8.5,9.2
Career (9 matches),,4.7,4.9,4.5,50.0%,58.4%,53.9%,50.4%,55.0%,8.4%,7.9,6.4,5.8,6.0
