Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2025 Oeiras 1 CH R32,W vs Bertrand,25,10,2.5,26.0%,10.4%,19,8,2.4,21.8%,9.2%,16.1%,5.7%,0.3,5.2%,18.8%
2024 Curitiba CH R16,L vs Alves,26,22,1.2,13.8%,11.7%,18,20,0.9,10.7%,11.8%,8.3%,2.4%,1.3,14.9%,11.7%
2024 Curitiba CH R32,W vs Rocha,9,4,2.3,10.2%,4.5%,7,4,1.8,8.6%,4.9%,7.4%,1.2%,0.3,8.0%,31.8%
2024 Campinas CH R16,L vs Ugo Carabelli,13,30,0.4,9.6%,22.1%,11,29,0.4,8.7%,22.8%,7.1%,1.6%,1.0,12.5%,12.5%
2024 Campinas CH R32,W vs Dutra Da Silva,28,27,1.0,18.2%,17.5%,23,25,0.9,16.8%,18.2%,12.4%,4.4%,0.9,11.7%,13.6%
2024 Tiburon CH QF,L vs Basavareddy,12,20,0.6,10.8%,18.0%,12,16,0.8,11.7%,15.5%,7.8%,3.9%,1.0,12.6%,12.6%
2024 Antofagasta CH R16,L vs De Jong,12,25,0.5,10.6%,22.1%,11,24,0.5,10.5%,22.9%,6.7%,3.8%,0.8,13.3%,15.9%
2024 Bogota CH QF,W vs Ficovich,16,15,1.1,20.0%,18.8%,15,15,1.0,20.3%,20.3%,12.2%,8.1%,0.6,8.8%,15.0%
2024 Acapulco CH Q1,W vs Zhu,6,19,0.3,5.5%,17.4%,6,18,0.3,5.8%,17.5%,3.9%,1.9%,0.1,4.6%,33.0%
Career (9 matches),,147,172,0.9,13.7%,16.0%,122,159,0.8,12.4%,16.1%,8.9%,3.4%,0.6,10.8%,17.3%
