Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
2024 ITF Trnava R16,W vs Bondar,28.3%,43.4%,61.1%,37.0%,51.9%,64.7%,60.0%,58.8%,33.3%,20.8%,37.5%,57.9%,16.7%,41.7%,-,-11
2024 ITF Trnava Q1,W vs Zhabrailova,31.5%,51.9%,65.7%,40.6%,71.9%,78.9%,35.3%,66.7%,-,20.0%,25.0%,50.0%,16.7%,35.7%,0.0%,6
2023 ITF Dubai F,W vs Hartono,25.0%,36.8%,50.0%,35.1%,51.4%,62.5%,31.3%,47.6%,100.0%,15.4%,23.1%,36.4%,33.3%,36.4%,50.0%,30
2022 Roland Garros Q1,L vs Cepede Royg,22.9%,29.5%,47.8%,32.3%,37.1%,45.2%,29.2%,47.4%,50.0%,13.8%,27.6%,52.0%,55.6%,9.1%,0.0%,-12
Career (4 matches),,26.1%,38.2%,54.3%,35.4%,50.0%,58.8%,35.8%,52.7%,62.5%,17.2%,28.3%,48.8%,35.3%,31.3%,20.0%,42
