Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2024 W75 Trnava R16,W vs Bondar,75% (6/8),67% (4/6),0/0,25% (2/8),100% (2/2),3/3,1/1,0/0,1/1,0/0
2024 W75 Trnava Q1,W vs Zhabrailova,44% (4/9),75% (3/4),0/0,11% (1/9),100% (1/1),3/3,2/2,0/0,1/1,0/0
2023 W100 Dubai F,W vs Hartono,78% (7/9),86% (6/7),1/2,38% (3/8),33% (1/3),3/4,0/0,0/0,0/0,0/0
2019 W25 Khimki SF,L vs Lansere,25% (2/8),0% (0/2),0/4,63% (5/8),20% (1/5),0/0,0/0,1/1,0/0,0/0
2019 W25 Khimki QF,W vs Gracheva,60% (6/10),67% (4/6),0/2,36% (4/11),50% (2/4),3/4,2/2,1/1,1/1,0/0
2019 W25 Khimki R16,W vs Sugnaux,64% (7/11),86% (6/7),3/4,40% (4/10),0% (0/4),3/4,0/1,0/0,0/0,0/0
2019 W25 Khimki R32,W vs Pepelyaeva,50% (4/8),100% (4/4),1/1,11% (1/9),0% (0/1),4/4,2/2,0/0,1/1,0/0
2019 W25 Kazan R32,L vs Radwanska,56% (5/9),40% (2/5),2/5,56% (5/9),0% (0/5),1/2,0/0,1/1,0/0,0/0
2019 W15 Shymkent QF,L vs Zakharova,38% (5/13),80% (4/5),3/5,54% (7/13),14% (1/7),2/4,1/1,0/1,0/0,0/0
2019 W15 Shymkent R16,W vs Palkina,67% (6/9),83% (5/6),1/2,20% (2/10),0% (0/2),3/5,2/2,0/0,1/1,0/0
2019 W15 Shymkent SF,W vs Dmitrichenko,60% (6/10),100% (6/6),3/3,44% (4/9),25% (1/4),2/4,0/1,0/0,0/0,0/0
2019 W15 Shymkent R32,W vs Karimjanova,75% (6/8),83% (5/6),0/1,25% (2/8),50% (1/2),3/4,1/1,0/0,0/0,0/0
2024 (2 matches),,58.8%,70.0%,-,17.6%,100.0%,100.0%,100.0%,-,100.0%,-
2023 (1 matches),,77.8%,85.7%,50.0%,37.5%,33.3%,75.0%,-,-,-,-
2019 (9 matches),,54.7%,76.6%,48.1%,39.1%,17.6%,67.7%,80.0%,75.0%,100.0%,-
Career (12 matches),,57.1%,76.6%,48.3%,35.7%,25.0%,73.2%,84.6%,75.0%,100.0%,-
