Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
1979 Roland Garros SF,L vs Evert,3.9%,5.9%,40.0%,3.1%,6.3%,38.7%,12.5%,56.3%,100.0%,6.7%,6.7%,42.9%,0.0%,77.8%,100.0%,-58
Career (1 matches),,3.9%,5.9%,40.0%,3.1%,6.3%,38.7%,12.5%,56.3%,100.0%,6.7%,6.7%,42.9%,0.0%,77.8%,100.0%,-58
