Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
1979 Roland Garros SF,L vs Evert,6.7,6.7,6.7,25.0%,46.7%,41.2%,40.0%,57.9%,29.3%,-10.5,-6.3,2.0,2.2
Career (1 matches),,6.7,6.7,6.7,25.0%,46.7%,41.2%,40.0%,57.9%,29.3%,-10.5,-6.3,2.0,2.2
